Geneid	5_R1	5_R2	10_R1	10_R2	20_R1	20_R2	Entity	Symbol	relative changes	negligible changes	Genes with too high Zero count	Outlier
gene-AUO97_RS00910	0.1525074202485322	0.0	0.0	0.0	0.0	0.0	host	gene-AUO97_RS00910	2.2360679774997902	0	0	1
gene-AUO97_RS13995	5.185252288450095	2.4950092019058125	0.8178255436358997	0.5278023029914568	0.7663581892488704	0.4096205671032903	host	gene-AUO97_RS13995	1.0035022643400977	0	0	1
gene-AUO97_RS04550	12.658115880628172	11.071603333457045	2.453476630907699	1.9000882907692445	0.7663581892488704	0.9557813232410108	host	aroE	0.992603739885164	0	0	1
gene-AUO97_RS13090	0.0	0.0	0.0	0.0	0.0	0.0	host	gene-AUO97_RS13090	0.0	0	0	1
gene-AUO97_RS03865	22.2660833562857	22.299144742033203	2.317172373635049	3.905737042136781	2.4085543090678785	2.048102835516452	host	gene-AUO97_RS03865	1.0061942822672956	0	0	1
gene-AUO97_RS13585	182.55138203749303	165.138421551141	74.01321169904892	65.02524372854748	20.47271162707697	18.023304952544773	host	gene-AUO97_RS13585	0.7384153367472639	0	0	1
gene-AUO97_RS00150	27.146320804238734	17.465064413340688	5.043257519088048	5.278023029914568	2.518034050389146	2.048102835516452	host	gene-AUO97_RS00150	0.9349565553549466	0	0	1
gene-AUO97_RS02410	65.27317586637179	47.56111291132955	16.765423644535943	11.50609020521376	6.897223703239834	6.690469262687075	host	greA	0.8730674838526508	0	0	1
gene-AUO97_RS16640	0.0	0.6237523004764531	0.1363042572726499	0.1055604605982913	0.0	0.0	host	gene-AUO97_RS16640	1.534103109443934	0	0	1
gene-AUO97_RS18190	0.0	0.0	0.0	0.0	0.0	0.0	host	gene-AUO97_RS18190	0.0	0	0	1
gene-AUO97_RS14040	5.795281969444224	2.806885352144039	2.317172373635049	1.688967369572662	0.6568784479276033	1.7750224574475917	host	gene-AUO97_RS14040	0.6425690560324174	0	0	1
gene-AUO97_RS03095	1.9825964632309183	2.3390711267866995	0.2726085145452999	0.3166813817948741	0.0	0.0	host	gene-AUO97_RS03095	1.1757855747390689	0	0	1
gene-M172_gp33	1362.0437702396412	1639.5329218023571	10108.32371933972	10643.239000283324	12462.40739382381	10938.507623926263	phage	gene-M172_gp33	0.5793340249978287	0	0	0
gene-AUO97_RS16245	22.571098196782767	21.519454366437635	22.49020244998724	25.017829161795053	6.349824996633498	5.734687939446064	host	gene-AUO97_RS16245	0.46400394910244674	0	0	1
gene-AUO97_RS00950	0.0	0.0	0.0	0.0	0.0	0.0	host	gene-AUO97_RS00950	0.0	0	0	1
gene-AUO97_RS09265	41.02449604685516	25.885720469772806	7.360429892723097	7.3892322418803955	5.583466807384628	3.686585103929613	host	gene-AUO97_RS09265	0.9049717591713414	0	0	1
gene-AUO97_RS11630	120.32835457609193	93.25096892122976	19.49150878998894	16.15075047153858	9.634217236271514	12.01553663502985	host	gene-AUO97_RS11630	0.9833225545698578	0	0	1
gene-AUO97_RS16500	0.0	0.3118761502382265	0.1363042572726499	0.2111209211965827	0.0	0.0	host	gene-AUO97_RS16500	1.10195044323031	0	0	1
gene-AUO97_RS02405	667.8299932683225	532.8404026820101	173.78792802262868	167.31333004829182	107.61858571880566	101.31282026354714	host	carB	0.7652332344165816	0	0	1
gene-AUO97_RS07775	66.03571296761444	61.90741582228798	17.992161959989794	18.68420152589757	8.320460340416307	6.280848695583785	host	thiL	0.8224791520447157	0	0	1
gene-AUO97_RS08505	42.092047988594885	32.59105769989468	6.815212863632497	6.439188096495773	4.379189652850688	1.7750224574475917	host	gene-AUO97_RS08505	0.9976496176665863	0	0	1
gene-AUO97_RS11725	27.60384306498433	23.23477319274788	4.225431975452148	5.489143951111151	3.6128314636018177	2.867343969723032	host	gene-AUO97_RS11725	0.9114660649086485	0	0	1
gene-AUO97_RS13255	0.0	0.0	0.0	0.0	0.0	0.0	host	gene-AUO97_RS13255_gene_umuD	0.0	0	0	1
gene-AUO97_RS12920	0.6100296809941288	1.091566525833793	0.2726085145452999	0.4222418423931655	0.4379189652850688	0.0	host	gene-AUO97_RS12920	0.7069078139694138	0	0	1
gene-AUO97_RS19440	65.57819070686885	74.22652375669793	25.21628759544024	18.57864106529928	5.91190603134843	7.236630018824796	host	gene-AUO97_RS19440	0.8283405906256062	0	0	1
gene-AUO97_RS08945	45.90473349480819	33.682624225728475	14.311947013628243	13.93398079897446	7.663581892488705	6.963549640755935	host	gene-AUO97_RS08945	0.7067769623710791	0	0	1
gene-AUO97_RS11665	33.704139874925616	27.60103929608305	11.313253353629946	12.983936653589838	6.459304737954765	6.417388884618215	host	gene-AUO97_RS11665	0.6394444977377695	0	0	1
gene-AUO97_RS11410	19.36844237156359	15.905683662149556	5.452170290905998	5.172462569316277	1.7516758611402754	2.048102835516452	host	pgeF	0.8250429463302985	0	0	1
gene-AUO97_RS02160	8.845430374414867	7.952841831074778	2.317172373635049	1.5834069089743703	1.094797413212672	1.365401890344301	host	gene-AUO97_RS02160	0.839764591155107	0	0	1
gene-AUO97_RS14140	3.660178085964773	3.274699577501379	1.2267383154538496	1.161165066581205	0.4379189652850688	0.5461607561377204	host	gene-AUO97_RS14140	0.7424080690955324	0	0	1
gene-AUO97_RS18275	0.1525074202485322	0.7796903755955665	0.2726085145452999	0.1055604605982913	0.1094797413212672	0.0	host	gene-AUO97_RS18275	1.0809948987486495	0	0	1
gene-AUO97_RS00435	10.675519417397254	9.200346432027684	2.726085145452999	2.5334510543589928	1.3137568958552066	1.5019420793787313	host	adeL	0.8137973356977726	0	0	1
gene-AUO97_RS08585	71.37347267631307	65.02617732467024	19.082596018170992	20.16204797427365	6.459304737954765	8.465491720134667	host	gene-AUO97_RS08585	0.8284165833361365	0	0	1
gene-AUO97_RS16395	1.2200593619882576	0.4678142253573399	0.6815212863632497	0.5278023029914568	0.0	0.1365401890344301	host	gene-AUO97_RS16395	0.7808004744096662	0	0	1
gene-AUO97_RS02740	19.215934951315056	13.25473638512463	4.361736232724798	4.222418423931655	1.4232366371764738	1.5019420793787313	host	gene-AUO97_RS02740	0.904433899612839	0	0	1
gene-AUO97_RS12430	5.795281969444224	7.173151455479212	1.4993468299991497	1.161165066581205	0.547398706606336	0.8192411342065806	host	gene-AUO97_RS12430	0.9280679111797048	0	0	1
gene-AUO97_RS02900	125.0560846037964	110.56009525945132	31.34997917270949	24.27890593760701	16.09352197422628	11.469375878892128	host	gatB	0.8721666419348458	0	0	1
gene-AUO97_RS12030	5.337759708698627	4.8340803286925125	2.044563859089749	2.005648751367536	0.6568784479276033	1.365401890344301	host	gene-AUO97_RS12030	0.6464490084160465	0	0	1
gene-AUO97_RS14545	6.710326490935417	5.301894554049852	2.317172373635049	2.005648751367536	1.642196119819008	1.0923215122754408	host	gene-AUO97_RS14545	0.652603608364998	0	0	1
gene-AUO97_RS12265	1.9825964632309183	2.3390711267866995	1.4993468299991497	2.216769672564119	0.1094797413212672	0.2730803780688602	host	gene-AUO97_RS12265	0.6395582496341582	0	0	1
gene-AUO97_RS18115	0.0	0.0	0.0	0.0	0.0	0.0	host	gene-AUO97_RS18115	0.0	0	0	1
gene-AUO97_RS01560	28.061365325729923	22.14320666691409	6.406300091814547	5.911385793504317	2.955953015674215	2.321183213585312	host	gene-AUO97_RS01560	0.8862505176336292	0	0	1
gene-AUO97_RS08120	0.0	0.0	0.0	0.0	0.0	0.0	host	gene-AUO97_RS08120	0.0	0	0	1
gene-AUO97_RS10515	35.38172149765947	29.3163581223933	7.769342664541047	9.817122835641095	5.036068100778292	2.594263591654172	host	gene-AUO97_RS10515	0.8408562825351863	0	0	1
gene-AUO97_RS16290	4.422715187207434	1.87125690142936	0.9541298009085496	1.2667255271794964	0.547398706606336	0.2730803780688602	host	gene-AUO97_RS16290	0.8869603743821121	0	0	1
gene-AUO97_RS09760	1.3725667822367895	1.2475046009529065	0.8178255436358997	0.7389232241880396	0.1094797413212672	0.6827009451721505	host	tatC	0.49736079385988086	0	0	1
gene-AUO97_RS08885	9.76047489590606	9.824098732504138	4.498040489997448	4.750220726923112	1.8611556024615423	2.594263591654172	host	gene-AUO97_RS08885	0.5703901561189216	0	0	1
gene-AUO97_RS00830	5.185252288450095	5.925646854526305	0.4089127718179498	1.161165066581205	1.2042771545339392	0.6827009451721505	host	bauB	0.9218911367237608	0	0	1
gene-AUO97_RS14245	4.7277300277044985	4.5222041784542855	1.2267383154538496	1.2667255271794964	0.1094797413212672	0.4096205671032903	host	gene-AUO97_RS14245	0.9160338956109043	0	0	1
gene-AUO97_RS03130	147.47467538033064	113.05510446135716	31.622587687254786	26.81235699196601	15.32716378497741	14.33671984861516	host	gene-AUO97_RS03130	0.9006702674944973	0	0	1
gene-AUO97_RS17900	6.405311650438352	5.457832629168966	1.4993468299991497	1.9000882907692445	0.9853176718914048	0.5461607561377204	host	gene-AUO97_RS17900	0.8112548000214095	0	0	1
gene-AUO97_RS00295	81.89648467346179	70.79588610407744	17.719553445444493	15.095145865555663	7.773061633809972	8.328951531100236	host	pheA	0.9105272934604512	0	0	1
gene-AUO97_RS14520	3.202655825219176	2.3390711267866995	0.5452170290905998	0.6333627635897482	0.1094797413212672	0.0	host	gene-AUO97_RS14520	1.0556885789028805	0	0	1
gene-AUO97_RS00945	0.1525074202485322	0.0	0.0	0.0	0.0	0.0	host	gene-AUO97_RS00945	2.2360679774997902	0	0	1
gene-AUO97_RS06710	330.6360870988178	203.9670022558002	65.97126051996257	54.25807674752176	35.361956446769305	30.038841587574623	host	gene-AUO97_RS06710	0.9246361923719854	0	0	1
gene-AUO97_RS14010	7.62537101242661	5.925646854526305	1.0904340581811995	2.639011514957284	0.6568784479276033	1.9115626464820212	host	gene-AUO97_RS14010	0.7788855434330924	0	0	1
gene-AUO97_RS02805	32.94160277368295	30.71980079846532	5.997387319996598	4.222418423931655	3.065432756995482	2.1846430245508817	host	hchA	1.0045740052880394	0	0	1
gene-AUO97_RS07350	6.405311650438352	4.210328028216059	1.2267383154538496	1.2667255271794964	0.0	1.0923215122754408	host	gene-AUO97_RS07350	0.9359290879790394	0	0	1
gene-AUO97_RS13990	2.897640984722112	1.7153188263102463	0.1363042572726499	0.5278023029914568	0.7663581892488704	0.0	host	tssG	1.0039983179176628	0	0	1
gene-AUO97_RS18180	3.5076706657162404	3.898451877977832	6.406300091814547	4.011297502735072	0.2189594826425344	1.0923215122754408	host	gene-AUO97_RS18180	0.6381223061122643	0	0	1
gene-AUO97_RS06835	47.27730027704498	40.23202338073123	17.719553445444493	12.667255271794964	6.6782642205973	6.144308506549355	host	prpB	0.7407464172582436	0	0	1
gene-AUO97_RS05515	20.74100915380038	14.65817906119665	4.906953261815398	3.905737042136781	3.174912498316749	3.0038841587574625	host	gene-AUO97_RS05515	0.8138139435477879	0	0	1
gene-AUO97_RS05785	11.438056518639916	7.796903755955665	2.180868116362399	2.8501324361538667	0.6568784479276033	0.9557813232410108	host	gene-AUO97_RS05785	0.9188080209803889	0	0	1
gene-AUO97_RS17110	0.1525074202485322	0.1559380751191132	0.0	0.2111209211965827	0.0	0.0	host	gene-AUO97_RS17110	1.0237681981872537	0	0	1
gene-AUO97_RS00750	44.5321667125714	46.00173216013842	6.678908606359848	5.700264872307733	3.284392239638016	3.823125292964043	host	gene-AUO97_RS00750	1.0405509627723344	0	0	1
gene-AUO97_RS06435	2071.6607966560614	1674.9308648543958	603.6915554605666	528.7523471368414	361.50210584282434	320.05020309670414	host	atpA	0.7398657498378653	0	0	1
gene-AUO97_RS17725	219.45817773763784	201.00417882853705	40.754972924522335	33.46266600965836	13.684967665158402	12.15207682406428	host	gene-AUO97_RS17725	1.0150297564587925	0	0	1
gene-AUO97_RS04270	88.75931858464574	74.07058568157882	19.90042156180689	21.956575804444604	11.604852580054324	8.875112287237958	host	gene-AUO97_RS04270	0.8430848497611844	0	0	1
gene-AUO97_RS00800	4.422715187207434	1.4034426760720196	0.4089127718179498	1.161165066581205	0.1094797413212672	0.2730803780688602	host	basG	1.1374223017335736	0	0	1
gene-AUO97_RS08210	0.0	0.0	0.0	0.0	0.0	0.0	host	gene-AUO97_RS08210	0.0	0	0	1
gene-AUO97_RS00340	58.86786421593343	47.093298685972215	24.26215779453169	23.32886179222239	11.604852580054324	10.377054366616688	host	gene-AUO97_RS00340	0.6119454197683429	0	0	1
gene-AUO97_RS02575	87.38675180240895	70.79588610407744	11.449557610902596	8.972639150854766	5.692946548705895	4.915446805239484	host	gene-AUO97_RS02575	1.0792155255996256	0	0	1
gene-AUO97_RS01740	0.0	0.0	0.0	0.0	0.0	0.0	host	gene-AUO97_RS01740	0.0	0	0	1
gene-AUO97_RS04035	10.37050457690019	9.512222582265911	2.726085145452999	3.483495199743615	1.7516758611402754	2.457723402619742	host	gene-AUO97_RS04035	0.6938433083306572	0	0	1
gene-AUO97_RS16745	0.762537101242661	1.091566525833793	0.5452170290905998	0.2111209211965827	0.3284392239638016	0.1365401890344301	host	gene-AUO97_RS16745	0.6494847583986664	0	0	1
gene-AUO97_RS10005	14.335697503362027	9.356284507146798	2.8623894027256487	2.8501324361538667	1.8611556024615423	2.594263591654172	host	gene-AUO97_RS10005	0.8199895073475066	0	0	1
gene-AUO97_RS09730	1.525074202485322	1.4034426760720196	0.4089127718179498	0.3166813817948741	0.3284392239638016	0.2730803780688602	host	gene-AUO97_RS09730	0.7564211188736426	0	0	1
gene-AUO97_RS11560	74.8811433420293	69.86025765336275	40.20975589543173	43.38534930589775	12.590170251945729	12.01553663502985	host	gene-AUO97_RS11560	0.5831616061148108	0	0	1
gene-AUO97_RS18705	2.897640984722112	1.7153188263102463	0.8178255436358997	0.7389232241880396	0.6568784479276033	0.1365401890344301	host	gene-AUO97_RS18705	0.7805051928161448	0	0	1
gene-AUO97_RS10985	540.3337899405495	455.9629316482873	152.93337665991325	134.37846634162491	87.4743133156925	71.41051886500695	host	nuoH	0.7730756433534547	0	0	1
gene-AUO97_RS09590	14.030682662864962	12.942860234886403	2.044563859089749	3.061253357350449	0.8758379305701377	1.365401890344301	host	lpxL	0.9687610450868807	0	0	1
gene-AUO97_RS10180	30.043961788960843	22.455082817152316	6.951517120905147	6.016946254102607	2.080115085104077	2.1846430245508817	host	gene-AUO97_RS10180	0.9227563832577569	0	0	1
gene-AUO97_RS13950	0.0	0.0	0.0	0.1055604605982913	0.0	0.0	host	gene-AUO97_RS13950	2.23606797749979	0	0	1
gene-AUO97_RS14925	28.67139500672405	18.40069286405537	9.132385237267544	9.28932053264964	3.3938719809592834	3.959665481998473	host	ychF	0.7313475014728433	0	0	1
gene-AUO97_RS19065	155.10004639275724	121.16388436755103	41.84540698270353	34.2015892338464	21.12959007500457	16.930983440269333	host	purD	0.8179440097153566	0	0	1
gene-AUO97_RS00705	5.795281969444224	5.769708779407192	1.2267383154538496	1.9000882907692445	0.7663581892488704	0.6827009451721505	host	gene-AUO97_RS00705	0.8259554325658504	0	0	1
gene-AUO97_RS04445	13.420652981870834	10.44785103298059	4.906953261815398	4.539099805726528	1.642196119819008	1.5019420793787313	host	gene-AUO97_RS04445	0.7278574396725742	0	0	1
gene-AUO97_RS11905	49.107389320027366	46.157670235257534	14.311947013628243	11.928332047606924	7.554102151167437	4.505826238136193	host	pgaB	0.8187760889653986	0	0	1
gene-AUO97_RS14395	20.74100915380038	15.437869436792216	5.179561776360698	5.278023029914568	2.955953015674215	2.048102835516452	host	gene-AUO97_RS14395	0.8100964741437577	0	0	1
gene-AUO97_RS16780	1.6775816227338542	0.9356284507146798	0.9541298009085496	0.2111209211965827	0.3284392239638016	0.1365401890344301	host	gene-AUO97_RS16780	0.7679701044817063	0	0	1
gene-AUO97_RS09205	46.20974833530526	43.81859910847084	10.495427809994046	11.822771587008631	6.130865513990964	5.734687939446064	host	gene-AUO97_RS09205	0.8376742985746586	0	0	1
gene-AUO97_RS12405	61.30798293990995	44.91016563430463	10.495427809994046	11.50609020521376	5.036068100778292	3.686585103929613	host	gene-AUO97_RS12405	0.9684718734114743	0	0	1
gene-AUO97_RS16540	1.0675519417397257	1.87125690142936	0.4089127718179498	0.844483684786331	0.3284392239638016	0.6827009451721505	host	adeA	0.5923106365406845	0	0	1
gene-AUO97_RS04570	135.4265891806966	94.96628774754	43.61736232724798	44.75763529367554	13.3565284411946	15.15596098282174	host	gene-AUO97_RS04570	0.7587571078984385	0	0	1
gene-AUO97_RS05400	2.897640984722112	2.650947277024926	0.2726085145452999	1.4778464483760791	0.2189594826425344	0.2730803780688602	host	gene-AUO97_RS05400	0.8717280217779627	0	0	1
gene-AUO97_RS07990	0.0	0.0	0.0	0.0	0.0	0.0	host	gene-AUO97_RS07990	0.0	0	0	1
gene-AUO97_RS18300	0.0	0.0	0.1363042572726499	0.3166813817948741	0.0	0.0	host	gene-AUO97_RS18300	1.5734295196388661	0	0	1
gene-AUO97_RS03300	492.7514748230075	416.19872249291336	148.98055319900638	143.35110549247966	50.03224178381912	43.965940869086495	host	gene-AUO97_RS03300	0.8102633156077161	0	0	1
gene-AUO97_RS16665	2.897640984722112	2.027194976548473	0.2726085145452999	0.5278023029914568	0.2189594826425344	0.5461607561377204	host	gene-AUO97_RS16665	0.9385267227781431	0	0	1
gene-AUO97_RS17360	14.945727184356157	11.85129370905261	2.453476630907699	2.427890593760701	1.7516758611402754	1.5019420793787313	host	gene-AUO97_RS17360	0.9347300757473546	0	0	1
gene-AUO97_RS02825	14.793219764107624	11.539417558814383	1.6356510872717993	1.161165066581205	0.8758379305701377	0.1365401890344301	host	gene-AUO97_RS02825	1.1646370304636526	0	0	1
gene-AUO97_RS12340	12.658115880628172	7.952841831074778	3.8165192036341984	4.327978884529946	1.9706353437828097	1.228861701309871	host	nth	0.7351631113159156	0	0	1
gene-AUO97_RS13955	0.1525074202485322	0.1559380751191132	0.0	0.0	0.0	0.0	host	gene-AUO97_RS13955	1.4143447682567343	0	0	1
gene-AUO97_RS17935	2.897640984722112	1.2475046009529065	0.6815212863632497	0.9500441453846222	0.547398706606336	0.6827009451721505	host	gene-AUO97_RS17935	0.6906272828036891	0	0	1
gene-AUO97_RS05155	317.8254637979411	248.09747751450925	82.05516287813526	77.05913623675269	34.376638774877904	34.27158744764196	host	gene-AUO97_RS05155	0.8315831558149994	0	0	1
gene-AUO97_RS17020	0.0	0.0	0.0	0.0	0.0	0.0	host	gene-AUO97_RS17020	0.0	0	0	1
gene-AUO97_RS18255	0.0	0.0	0.0	0.0	0.0	0.0	host	gene-AUO97_RS18255	0.0	0	0	1
gene-AUO97_RS18450	3.660178085964773	2.9628234272631526	2.317172373635049	1.3722859877777878	0.4379189652850688	0.5461607561377204	host	mgtA	0.6376993625723292	0	0	1
gene-AUO97_RS12680	13.573160402119369	10.759727183218818	2.8623894027256487	2.005648751367536	1.9706353437828097	2.594263591654172	host	gene-AUO97_RS12680	0.8360145122972906	0	0	1
gene-AUO97_RS09120	168.82571421512517	128.9607881235067	55.203224195423225	53.41359306273543	31.85860472448876	28.400359319161463	host	gene-AUO97_RS09120	0.6754521385705248	0	0	1
gene-AUO97_RS05700	39.65192926461837	29.940110422869758	12.131078897265844	10.661606520427428	3.174912498316749	5.051986994273914	host	gene-AUO97_RS05700	0.7993515217714757	0	0	1
gene-AUO97_RS04450	65.57819070686885	47.71705098644867	19.082596018170992	17.628596919914656	10.072136201556583	11.05975531178884	host	gene-AUO97_RS04450	0.7290755447359474	0	0	1
gene-AUO97_RS08050	0.0	0.0	0.0	0.0	0.0	0.0	host	gene-AUO97_RS08050	0.0	0	0	1
gene-AUO97_RS13050	1.2200593619882576	0.6237523004764531	0.6815212863632497	0.7389232241880396	0.1094797413212672	0.0	host	gene-AUO97_RS13050	0.7271569380984167	0	0	1
gene-AUO97_RS08635	214.88295513018187	159.05683662149556	55.066919938150576	48.24113049341916	29.231090932778343	26.35225648364501	host	thrC	0.810242544750807	0	0	1
gene-AUO97_RS02715	2.440118723976515	1.559380751191133	0.6815212863632497	0.5278023029914568	0.0	0.4096205671032903	host	gene-AUO97_RS02715	0.8758101685645983	0	0	1
gene-AUO97_RS11080	28.51888758647552	28.068853521440392	16.765423644535943	16.36187139273516	4.598149135493223	4.778906616205053	host	gene-AUO97_RS11080	0.5836160307806381	0	0	1
gene-AUO97_RS03590	92.72451151110758	72.35526685526857	23.71694076544109	14.778464483760793	8.539419823058843	8.738572098203527	host	yajC	0.9033539475437203	0	0	1
gene-AUO97_RS02370	2404.8895098991043	2032.3409330274037	1112.2427393448236	974.5341722434258	639.5806487988431	556.1281899372339	host	ftsH	0.5391080783520373	0	0	1
gene-AUO97_RS00640	2.7451335644735795	1.091566525833793	0.2726085145452999	0.1055604605982913	0.1094797413212672	0.0	host	gene-AUO97_RS00640	1.3533152185246724	0	0	1
gene-AUO97_RS17185	0.4575222607455966	0.9356284507146798	0.0	0.1055604605982913	0.0	0.0	host	gene-AUO97_RS17185	1.3882899234347508	0	0	1
gene-AUO97_RS09615	7.472863592178077	4.8340803286925125	1.4993468299991497	2.32233013316241	0.6568784479276033	1.365401890344301	host	gene-AUO97_RS09615	0.7896663159889168	0	0	1
gene-AUO97_RS10020	13.2681455616223	9.98003680762325	2.180868116362399	4.855781187521402	1.9706353437828097	2.048102835516452	host	gene-AUO97_RS10020	0.768854362083053	0	0	1
gene-AUO97_RS03730	0.0	0.0	0.0	0.0	0.0	0.0	host	gene-AUO97_RS03730	0.0	0	0	1
gene-AUO97_RS13155	0.0	0.0	0.0	0.0	0.0	0.0	host	gene-AUO97_RS13155	0.0	0	0	1
gene-AUO97_RS05295	0.0	0.0	0.0	0.0	0.0	0.0	host	elbB	0.0	0	0	1
gene-AUO97_RS08105	0.0	0.0	0.0	0.0	0.0	0.0	host	gene-AUO97_RS08105	0.0	0	0	1
gene-AUO97_RS10855	0.762537101242661	0.6237523004764531	0.0	0.2111209211965827	0.0	0.0	host	gene-AUO97_RS10855	1.1776523759013267	0	0	1
gene-AUO97_RS03685	0.0	0.0	0.1363042572726499	0.0	0.0	0.0	host	gene-AUO97_RS03685	2.2360679774997902	0	0	1
gene-AUO97_RS13760	3.202655825219176	3.118761502382266	0.9541298009085496	0.9500441453846222	0.1094797413212672	0.5461607561377204	host	gene-AUO97_RS13760	0.8256142447193692	0	0	1
gene-AUO97_RS04145	133.44399271746568	112.11947601064246	54.65800716633263	54.36363720812005	18.17363705933036	15.975202117028322	host	gene-AUO97_RS04145	0.6821839883192077	0	0	1
gene-AUO97_RS10030	3.660178085964773	2.9628234272631526	0.8178255436358997	0.9500441453846222	0.6568784479276033	0.1365401890344301	host	gene-AUO97_RS10030	0.849203100042916	0	0	1
gene-AUO97_RS17210	4.575222607455966	4.366266103335172	1.0904340581811995	1.0556046059829136	0.4379189652850688	0.5461607561377204	host	pcaU	0.872835572984265	0	0	1
gene-AUO97_RS13200	0.0	0.0	0.0	0.0	0.0	0.0	host	gene-AUO97_RS13200	0.0	0	0	1
gene-AUO97_RS09495	15.25074202485322	11.695355633933495	3.5439106890888987	4.961341648119694	1.7516758611402754	1.7750224574475917	host	gene-AUO97_RS09495	0.7937746198148165	0	0	1
gene-AUO97_RS16690	0.0	0.0	0.0	0.0	0.1094797413212672	0.0	host	iaaH	2.23606797749979	0	0	1
gene-AUO97_RS12685	3.812685506213305	1.87125690142936	0.8178255436358997	0.9500441453846222	0.2189594826425344	0.5461607561377204	host	gene-AUO97_RS12685	0.8794198665291187	0	0	1
gene-AUO97_RS00600	67.40827974985123	54.734264366808766	15.129772557264143	13.93398079897446	7.44462240984617	10.923215122754408	host	metF	0.8354322428346336	0	0	1
gene-AUO97_RS11820	15.555756865350284	11.227541408576156	3.134997917270949	1.794527830170953	1.094797413212672	1.228861701309871	host	gene-AUO97_RS11820	0.9938587024083771	0	0	1
gene-AUO97_RS15220	17.690860748829735	13.72255061048197	4.634344747270098	5.0669021087179855	2.080115085104077	1.5019420793787313	host	gene-AUO97_RS15220	0.8166158799594608	0	0	1
gene-AUO97_RS11210	460.11488688982166	378.6176463892071	204.18377739442963	191.4866755253005	88.35015124626264	86.02031909169096	host	bfr	0.5968883582124411	0	0	1
gene-AUO97_RS12990	0.6100296809941288	0.1559380751191132	0.4089127718179498	0.1055604605982913	0.1094797413212672	0.0	host	gene-AUO97_RS12990	0.9068886374669572	0	0	1
gene-AUO97_RS04940	68.93335395233656	57.22927356871458	14.857164042718844	15.51738770794883	8.320460340416307	6.553929073652645	host	aroB	0.8696699357049535	0	0	1
gene-AUO97_RS17805	390.7240106767395	282.5597921158333	102.77340998357806	96.37670052624	56.92946548705895	50.38332975370471	host	gene-AUO97_RS17805	0.7832683729451835	0	0	1
gene-AUO97_RS15795	26.5362911232446	28.224791596559506	14.993468299991491	15.41182724735054	3.065432756995482	3.0038841587574625	host	gene-AUO97_RS15795	0.654471400868918	0	0	1
gene-AUO97_RS16270	22.723605617031296	14.970055211434875	7.224125635450447	5.594704411709443	1.8611556024615423	2.730803780688602	host	lpdA	0.8060261052908185	0	0	1
gene-AUO97_RS09525	81.74397725321326	66.42962000074226	21.80868116362399	19.106443368290737	11.057453873447988	13.10785814730529	host	leuB	0.7832734307443107	0	0	1
gene-AUO97_RS18825	3.050148404970644	2.183133051667586	1.3630425727264994	1.0556046059829136	0.3284392239638016	0.6827009451721505	host	kdpB	0.6390097926875336	0	0	1
gene-AUO97_RS12830	0.0	0.0	0.0	0.0	0.0	0.0	host	mhpT	0.0	0	0	1
gene-AUO97_RS02335	1.3725667822367895	1.559380751191133	0.4089127718179498	0.4222418423931655	0.0	0.2730803780688602	host	gene-AUO97_RS02335	0.8626600181891643	0	0	1
gene-AUO97_RS09965	2.897640984722112	2.3390711267866995	0.6815212863632497	0.7389232241880396	0.2189594826425344	0.4096205671032903	host	gene-AUO97_RS09965	0.840293064934904	0	0	1
gene-AUO97_RS12670	33.704139874925616	29.940110422869758	11.722166125447895	10.661606520427428	4.160230170208154	4.778906616205053	host	gene-AUO97_RS12670	0.7388143824618351	0	0	1
gene-AUO97_RS13785	1.0675519417397257	0.7796903755955665	0.2726085145452999	0.3166813817948741	0.0	0.1365401890344301	host	gene-AUO97_RS13785	0.8711337293830718	0	0	1
gene-AUO97_RS03115	50.93747836300975	39.920147230493	8.314559693631647	9.922683296239388	2.4085543090678785	3.1404243477918925	host	gene-AUO97_RS03115	0.9978130358200461	0	0	1
gene-AUO97_RS09745	8.082893273172207	9.824098732504138	1.2267383154538496	2.8501324361538667	1.2042771545339392	1.7750224574475917	host	gene-AUO97_RS09745	0.8338551674342444	0	0	1
gene-AUO97_RS11260	23.02862045752836	23.70258741810522	8.178255436358997	6.650309017692356	3.174912498316749	3.0038841587574625	host	scpB	0.7735326002184095	0	0	1
gene-AUO97_RS04590	0.1525074202485322	0.0	0.0	0.0	0.0	0.0	host	gene-AUO97_RS04590	2.2360679774997902	0	0	1
gene-AUO97_RS10780	26.841305963741668	21.987268591794976	11.040644839084646	11.71721112641034	5.145547842099559	3.550044914895183	host	gene-AUO97_RS10780	0.6311908301132751	0	0	1
gene-AUO97_RS00395	8.9979377946634	10.603789108099704	2.317172373635049	1.2667255271794964	0.6568784479276033	0.8192411342065806	host	gene-AUO97_RS00395	0.9937946866967888	0	0	1
gene-AUO97_RS14090	7.62537101242661	4.678142253573399	1.9082596018170992	2.005648751367536	1.3137568958552066	1.6384822684131612	host	soxR	0.7098376115129658	0	0	1
gene-AUO97_RS16090	11.285549098391384	8.264717981313005	3.680214946361549	3.800176581538489	1.4232366371764738	1.5019420793787313	host	gene-AUO97_RS16090	0.723917616038571	0	0	1
gene-AUO97_RS00700	127.3436959075244	102.29537727813832	32.03150045907274	22.695499028632643	15.765082750262478	11.469375878892128	host	gene-AUO97_RS00700	0.8760500192042421	0	0	1
