Geneid	0_R1	0_R2	0_R3	30_R1	30_R2	30_R3	60_R1	60_R2	60_R3	Entity	Symbol	relative changes	negligible changes	Genes with too high Zero count	Outlier
gene-VC_RS04410	238.31679837785936	197.2482250498433	198.98026912798187	258.0003978270715	257.02004221546093	232.86265706541263	185.87634383335936	257.9653861199116	245.5982378452512	host	ispA	0.11761790160596132	0	0	1
gene-VC_RS05715	831.945555608034	859.0679275197123	848.8200097311101	829.9685628533744	878.0167646427284	695.1714534477878	803.4066574593579	755.5707484167903	2120.995459584528	host	aspS	0.43270902865937044	0	1	1
gene-VC_RS05080	148.18185194145266	130.09299053451835	136.33302301203946	140.7441715031037	142.44679514967854	109.1487512267996	124.57222137662124	149.98643214840763	438.74839204387786	host	gene-VC_RS05080	0.5692001485162301	0	0	1
gene-VC_RS11760	476.27305696997314	559.9513757171538	589.1995000835775	564.0776834426869	636.716107102488	634.5732175936997	412.71562532659874	500.98851490173	440.5134717819854	host	gene-VC_RS11760	0.14364482827359132	0	1	1
gene-VC_RS12810	12.258352715351316	12.328014065615209	13.905681632142826	8.624479870463983	8.913053166362138	8.631202732926491	3.6473848601262975	6.907269901571404	4.034467972817268	host	frdD	0.38491049081156925	0	0	1
gene-VC_RS18190	304.1153092764363	297.33223397727204	290.2990237638064	269.92786998835146	207.2689999959486	206.24978197222265	146.45653053737902	126.44532860631732	124.18596728828152	host	lamB	0.3197035870299021	0	0	1
gene-VC_RS06075	124.5664959751141	113.70970868416131	116.40632459072138	100.5577652981758	85.88942142130787	76.60192425472262	73.50883333485308	83.02820351072565	72.11611501410866	host	btuC	0.20223657308669474	0	0	1
gene-VC_RS08455	209.47361551820924	194.97727509038788	235.67980003343095	210.6575083253756	231.5773268132999	188.80755978276704	127.65847010442042	164.64676010276324	164.65672414060475	host	gene-VC_RS08455	0.17169894493034119	0	0	1
gene-VC_RS09760	73.18957650636226	52.23184906747496	69.52840816071414	76.15232226047985	72.27675840359115	69.94870548142511	58.35815776202076	70.05945185879567	67.57733854468924	host	gene-VC_RS09760	0.10594560779091326	0	0	1
gene-VC_RS15585	63.99581196984878	62.288913173634725	58.91995000835775	75.96882268876784	82.48625566687869	67.07163790378294	142.2480095449256	172.5407828474163	170.5823489756801	host	gene-VC_RS15585	0.4541434312760071	0	0	1
gene-VC_RS06440	1122.901162704755	1227.4484530856614	1198.612413673672	987.778194525694	1039.424054709941	1008.5920026871812	1041.0478094998944	1009.871052548113	1033.9584951585755	host	gene-VC_RS06440	0.07673528994221464	1	1	1
gene-VC_RS13725	8.472684965022232	6.326217744197277	6.594446959572887	11.009974302719977	13.612663017716718	6.8330354969001394	13.186699109687384	13.25068103566759	11.094786925247488	host	pstA	0.28443801894795406	0	0	1
gene-VC_RS01400	16.224290358553212	15.410017582019009	15.625972143335751	13.762467878399972	18.960494917534	14.38533788821082	15.992379771322996	17.62058648360052	16.642180387871228	host	edd	0.09256342374769116	1	0	1
gene-VC_RS00835	460.0487666114199	418.82805680813766	612.9968521550796	668.1219406033906	253.2927654368004	263.07186663065534	184.75407156870517	184.94567573187103	190.2503803431643	host	gene-VC_RS00835	0.49345301202239455	0	1	1
gene-VC_RS01385	44.88720332533055	42.174784961315176	43.29397786502199	31.561926334463937	36.46249022602692	28.231225605613734	15.711811705159436	22.272421315271057	21.43311110559173	host	gene-VC_RS01385	0.3151125065676478	0	0	1
gene-VC_RS05665	64.89716143421285	72.50818799118417	68.23819027731943	52.480877509631895	46.83404300143014	45.49363107146672	34.22930407195449	30.16644405992409	31.393203913484363	host	gene-VC_RS05665	0.30693123562581165	0	0	1
gene-VC_RS12425	2962.375149578944	2757.419882913064	2727.377247953786	2044.368728443388	1532.5589780779403	1368.045633168849	450.311746192516	480.9715286563598	465.0985109913407	host	rplO	0.5937845519541787	0	1	1
gene-VC_RS06585	97.52601204419209	119.38708358279987	96.04955354160508	132.48669077606374	209.5377771655681	153.38366523304785	153.1901641253045	145.33459731673707	167.55649799606715	host	yccX	0.2373905194216702	0	0	1
gene-VC_RS04530	60.02987432664688	52.5562704902543	59.78009526395421	39.26890834636792	68.38742611281495	65.09365394415396	22.72601335924847	47.646065851655806	29.88027842367789	host	gene-VC_RS04530	0.3039184920223583	0	0	1
gene-VC_RS06880	178.46719394408532	193.84180011066016	206.7215764283501	255.4314038231035	279.7078139116554	273.3214198760056	749.5375887559542	746.1261140615804	749.4024259508075	host	gene-VC_RS06880	0.6092934367565023	0	0	1
gene-VC_RS11785	78.95821307829229	74.94134866202928	73.2557042682988	68.81233939199986	76.81431274283005	69.22943858701457	57.656737596611855	62.16542911414263	58.625862730000925	host	gene-VC_RS11785	0.10775926684804912	0	0	1
gene-VC_RS18450	194.87175419551136	237.6386921858721	179.34028579186264	153.5891415229437	148.44284909795851	139.17814406843968	66.63491571384583	79.64505090587434	68.20772416544193	host	gene-VC_RS18450	0.3997077017263277	0	0	1
gene-VC_RS06485	12.618892501096942	11.841381931446184	12.61546374874813	17.615958884351965	21.06721657503778	12.946804099389738	13.186699109687384	14.94225733809324	12.98594378750558	host	gene-VC_RS06485	0.19821065808849342	0	0	1
gene-VC_RS05360	276.353745774023	212.98266405464165	198.40683895758423	138.54217664255972	123.32424472002884	123.17445566780516	91.88604166856636	103.32711913983344	96.57507709931336	host	oppB	0.3946521643873545	0	0	1
gene-VC_RS06095	111.40679379539873	105.1125409805086	110.52866534414557	72.29883125452785	80.86570054572194	77.86064131994107	25.952546120129423	34.81827889159462	31.393203913484363	host	gene-VC_RS06095	0.44726814839239754	0	0	1
gene-VC_RS12125	218.4871101618499	185.40684311839712	202.5642076929672	160.37862567628767	177.61284127878005	123.35427239140778	67.4766199123365	93.45959070901716	72.8725777590119	host	gene-VC_RS12125	0.37151966195096914	0	0	1
gene-VC_RS09500	139.88943686930324	112.73644441582329	121.56719612430015	65.50934710118386	52.18187490124743	68.15053824539876	29.880499046419285	33.6905613566442	27.48481306481764	host	menH	0.5528655760444534	0	0	1
gene-VC_RS02970	210.91577466119173	190.11095374869765	211.7390904193294	187.5365622896636	191.22550429649675	164.35248537280862	150.94561959599602	164.08290133528803	168.9433463617231	host	rsmI	0.11081311935099025	0	0	1
gene-VC_RS00290	107.62112604506964	110.95212659053684	119.1301179001102	97.8052717224958	149.90134870699958	156.0809160870874	72.38656107019882	145.05266793299947	95.06215160950688	host	gene-VC_RS00290	0.2270964830367565	0	0	1
gene-VC_RS13100	554.3299205839014	480.305916424824	497.4506728199547	596.5571076357107	544.3444651965531	602.925474239636	379.8891615854621	466.5931300857417	449.3388704725232	host	nfuA	0.13570441995841923	0	1	1
gene-VC_RS09955	700.1682639180075	722.4865085296069	782.158752422384	668.8559388902387	543.6962431480904	596.9915223607491	459.9913444751588	388.0757967148178	337.6345384751451	host	gene-VC_RS09955	0.25479004304338604	0	1	1
gene-VC_RS11690	60.390414112392506	58.55806681167223	61.93045840294537	43.48939849574391	40.83798905315015	51.06794950314841	21.042604962267102	26.21943268759757	23.45034509200037	host	coaE	0.356833209466614	0	0	1
gene-VC_RS12885	145.11726376261484	127.82204057506291	124.8644196040866	151.0201475189757	136.1266301771672	89.00927818330445	41.3837897591253	50.32439499716308	44.63130194929103	host	hslV	0.42222905379173714	0	0	1
gene-VC_RS01870	203.7049789462792	175.34977901223735	196.2564758185931	186.8025640028156	210.99627677460916	226.5690717393204	137.8992045193904	165.3515835621073	151.92293460140024	host	alr	0.14798843745654797	0	0	1
gene-VC_RS13325	29.74453232401422	23.844974574282045	33.25894988306325	35.782416483839924	35.3281016412172	36.32297816773232	20.90232092918532	31.012232211136915	25.971887575011163	host	hemG	0.1742374608213162	0	0	1
gene-VC_RS10195	173.0590971579009	193.35516797649112	199.98377192617772	153.5891415229437	181.01600703320923	158.41853349392164	356.4617280608047	408.9385711114009	187.2245293635513	host	flhB	0.389713126368138	0	0	1
gene-VC_RS00960	225.87817576963525	175.83641114640636	198.98026912798187	178.91208241919963	188.47056059053028	165.43138571442444	147.2982347358697	162.3913250328624	152.30116597385185	host	recQ	0.13091416965128366	0	0	1
gene-VC_RS15455	91.75737547226204	93.4333697604521	116.6930396759202	84.22630341580783	95.93686317247972	108.2496676087864	80.52303498894211	73.30163977177816	88.25398690537773	host	gene-VC_RS15455	0.1370094005941259	0	0	1
gene-VC_RS10375	140.43024654792168	126.03772274977652	140.9204643752206	154.50663938150367	120.56930101406236	107.53040071437589	104.5116046459266	122.92121130959724	112.08256336982971	host	gene-VC_RS10375	0.1267337321614527	0	0	1
gene-VC_RS05150	158.45723583520302	177.13409683752374	181.3472913882544	123.12821261875176	114.57324706578238	124.79280618022888	112.22722646542454	101.494578145539	93.67530324385092	host	fadJ	0.23162648486070261	0	0	1
gene-VC_RS09940	1431.7034891958845	1488.769909134426	1479.8799122537157	1272.0190311075814	1350.0844714356904	1315.718966600482	832.8663044065319	973.6431267378302	859.2156010859275	host	gene-VC_RS09940	0.2029312017798281	0	1	1
gene-VC_RS01820	4199.2068845793165	4648.7967777166605	4581.993776562361	4299.578464783864	3679.470402586406	4650.779739258558	6285.14553416302	3443.7674223548856	4016.18678981544	host	fusA	0.17413458680785196	0	1	1
gene-VC_RS10095	186.57933912336196	178.1073611058618	216.46988932511	222.58498048665555	212.29272087153456	194.56169493805132	175.91617748455295	170.28534777751543	161.50479603684124	host	seqA	0.10797409204869317	0	0	1
gene-VC_RS12715	80.03983243552918	65.85754882420756	87.87817361343869	83.30880555724784	77.94870132763978	80.01844200317268	43.90890235459735	62.30639380601144	53.83493201228042	host	oxyR	0.19910165125838897	0	0	1
gene-VC_RS12465	343.23387602983684	506.0974195357821	362.83794031910816	377.0916198681592	384.23361922626594	409.0830461959952	257.98233683739466	235.27007072903413	218.74381040118624	host	rplX	0.25370930247914575	0	1	1
gene-VC_RS11520	428.5015353586776	646.5718955992396	586.6190643167881	384.0646035932152	518.2535277459293	568.2208465843273	196.39764631449296	196.7867098488506	193.78053981937936	host	dapB	0.413406722000646	0	1	1
gene-VC_RS19040	46.68990225405869	86.13388774791677	63.79410645673771	52.84787665305589	43.75498827123232	39.55967919257975	98.47939122341003	46.65931300857417	64.17325619262466	host	gene-VC_RS19040	0.31708872834017404	0	0	1
gene-VC_RS13865	156.11372722785646	154.91122937713843	155.25621863516164	167.90210811647967	164.64840030952604	147.62953007776355	178.30100604694323	207.6409911227485	204.87532674462688	host	gene-VC_RS13865	0.12136247716906526	0	0	1
gene-VC_RS09790	47.77152161129557	40.22825642463909	50.46185499499252	54.13237365503989	48.292542610471216	52.68630001557213	61.16383842365637	56.10394736378405	60.89525096471064	host	gene-VC_RS09790	0.11998661690397838	0	0	1
gene-VC_RS03750	1800.8962297994065	1869.3162380546005	1701.5106731124042	1785.6343323294684	1880.654218102411	1470.1815321751458	1310.9542891492404	1210.745738461159	1537.7626832641315	host	gene-VC_RS03750	0.1440212402358893	0	1	1
gene-VC_RS13900	29.74453232401422	25.9537138223478	21.933704017709815	18.166457599487963	19.12255042964968	16.72295529504508	8.697610051070402	11.55910473324194	7.564627449032377	host	tssG	0.40164101788635576	0	0	1
gene-VC_RS08020	43.26477428947523	34.226460103221164	41.00025718343142	39.08540877465592	43.43087724700096	40.278946086990295	31.28333937723709	36.79178457775789	35.55374901045217	host	gene-VC_RS08020	0.10233782506602376	0	0	1
gene-VC_RS00730	295.10181463279565	309.01140519732854	329.29227535084607	248.4584200980475	217.64055277135185	233.94155740702843	133.690683526937	146.0394207760811	143.4757672833141	host	gene-VC_RS00730	0.30819463936524777	0	0	1
gene-VC_RS07095	44.52666353958492	47.36552772578474	51.75207287838722	37.066913485823925	55.42298514356093	43.69546383544037	64.95150731686445	72.03295754495892	77.15919998013025	host	gene-VC_RS07095	0.2358529853620426	0	0	1
gene-VC_RS17285	31.54723125274236	36.821831485455945	30.39179903107504	34.49791948185593	33.54549100794477	34.165177484500695	23.42743352465737	25.09171515264714	28.11519868557033	host	gene-VC_RS17285	0.13824787807163158	0	0	1
gene-VPVV882_gp69	115.73327122434624	87.43157343903415	113.825888823932	1436.251147789821	1612.2902900388528	1372.001601088107	5197.944277779219	4259.952988275261	3878.888801615502	phage	gene-VPVV882_gp69	0.916547599288279	0	0	0
gene-VC_RS00440	16.044020465680397	19.303074655371177	17.059547569329858	16.514961454079966	17.339939796377248	19.420206149084606	20.481468829939978	24.10496230956551	20.0462627399358	host	gene-VC_RS00440	0.12579333391493694	0	0	1
gene-VC_RS09410	38.57775707478208	40.55267784741845	39.2799666722385	42.02140192204792	54.2885965587512	52.50648329196949	35.91271246893585	58.21841774181612	52.1959293983234	host	gene-VC_RS09410	0.16953667505918635	0	0	1
gene-VC_RS15310	43.62531407522086	40.39046713602877	43.580692950220815	51.0128809359359	60.28465050703118	52.68630001557213	52.18566030642241	84.01495635380728	78.41997122163565	host	gene-VC_RS15310	0.2587882163409851	0	0	1
gene-VC_RS01640	104.19599808048618	131.22846551424607	113.9692463665314	106.61325116467178	145.8499609041077	119.03867102494452	99.32109542190072	112.0669300356993	107.41770977625976	host	gene-VC_RS01640	0.1199798980937792	0	0	1
gene-VC_RS01295	34.43154953870737	39.09278144491138	36.84288844804852	23.671444750847957	32.24904691101937	31.288109906858534	30.581919211828183	27.770044298154417	32.65397515498976	host	gene-VC_RS01295	0.13550334854316548	0	0	1
gene-VC_RS03325	92.29818515088049	86.62051988208579	95.33276582860805	89.91479013887982	101.77086160864404	93.8643297205756	98.19882315724648	113.61754164625614	99.6009280789263	host	gene-VC_RS03325	0.07695219746178375	1	0	1
gene-VC_RS09550	448.33122357468704	588.5004609217365	496.3038124791594	433.9764870988792	391.0399507351243	300.29392841640083	605.04503468172	434.030286264048	414.6676613311248	host	fadD	0.19655180932807126	0	1	1
gene-VC_RS14920	61.111493683883765	49.4742669738505	50.03178236719429	63.49085181235187	84.75503283649815	67.25145462738558	67.75718797850007	104.73676605852148	94.1796117404531	host	gene-VC_RS14920	0.2532697677786826	0	0	1
gene-VC_RS18065	126.91000458246069	117.11613362334444	105.797866438365	122.76121347532776	105.66019389942024	116.16160344730235	93.14859796630238	86.83425019118336	93.92745749215202	host	gene-VC_RS18065	0.12394971055636174	0	0	1
gene-VC_RS08565	36.05397857456269	36.821831485455945	33.975737596060306	40.73690492006392	41.16210007738151	36.32297816773232	38.15725699824434	61.88349973040502	43.11837645948455	host	gene-VC_RS08565	0.19311269331533723	0	0	1
gene-VC_RS01475	511.96649575879024	423.5321674384382	441.5412312061846	551.7832121379829	620.0243893545734	670.8961957614321	291.51022074394024	391.74087870340674	361.9674234361992	host	trxA	0.24749872736073616	0	1	1
gene-VC_RS02585	4.1462075360747095	5.677374898638582	5.734301703976423	5.3214875796479895	6.320164972511334	12.407353928581832	12.906131043523825	52.57983006706395	19.92018561578526	host	gene-VC_RS02585	1.0449410377384498	0	0	1
gene-VC_RS06670	103.65518840186772	140.63668677484716	125.00777714668602	94.6857790033918	130.7787982773499	104.6533331367337	94.97229039636552	139.83697433385373	122.16873330187288	host	gene-VC_RS06670	0.14683135907256117	0	0	1
gene-VC_RS12445	1911.7622139161867	1723.6510192266735	1757.8501873539724	1491.117519731709	1111.5387576014164	1297.7372942402185	472.4766234194373	557.6563210329892	488.2967018350399	host	rplF	0.4510478431776935	0	1	1
gene-VC_RS16295	10.45565378662318	8.434956992263036	9.174882726362275	7.706982011903984	7.778664581552411	12.407353928581832	10.801870547297112	14.801292646224436	13.3641751599572	host	gene-VC_RS16295	0.2271122367838295	0	0	1
gene-VC_RS00540	215.7830617687577	184.9202109842281	182.6375092716491	517.2852926561269	260.9093745062371	188.2681096119591	152.4887439598956	201.29757998865236	196.6803136748418	host	hemN	0.44612255220233876	0	0	1
gene-VC_RS09930	676.1923681659233	667.1726559457283	722.8087297862281	428.6549995192311	354.09129397275035	386.2463222984605	329.10634160985745	153.65151413699652	146.24946401462597	host	gene-VC_RS09930	0.4769011979716206	0	1	1
gene-VC_RS11350	223.8952069480343	175.34977901223735	202.850922778166	164.41561625395167	180.04367396051518	148.16898024857144	41.3837897591253	75.41611014981022	62.40817645451711	host	gene-VC_RS11350	0.4367698304213358	0	0	1
gene-VC_RS13995	124.74676586798692	126.6865655953352	127.58821291347542	115.42123060684776	103.87758326614782	102.85516590070736	91.3249055362392	91.3451203309851	87.62360128462504	host	gene-VC_RS13995	0.14092353709943747	0	0	1
gene-VC_RS14495	7.210795714912538	5.352953475859234	4.014011192783496	3.302992290815993	6.968387020974035	4.675234813668516	8.41704198490684	10.572351890160313	8.951475814688314	host	gene-VC_RS14495	0.34929374285406584	0	0	1
gene-VC_RS15235	28.482643073904526	36.65962077406627	34.54916776645795	51.196380507647895	46.18582095296744	52.14684984476422	57.656737596611855	61.0377115791922	65.05579606167845	host	gene-VC_RS15235	0.24742882660735588	0	0	1
gene-VC_RS18430	272.7483479165668	255.3196597273465	248.00854869698028	222.03448177151955	239.3559913948523	191.6846273604092	175.35504135222584	227.79894205998752	204.49709537217527	host	gene-VC_RS18430	0.13116828872348285	0	0	1
gene-VC_RS16805	38.75802696765489	40.71488855880811	46.44784380220903	34.68141905356793	36.6245457381426	40.278946086990295	23.567717557739154	26.50136207133518	24.45896208520469	host	gene-VC_RS16805	0.2195575410342958	0	0	1
gene-VC_RS10085	121.50190779627629	96.67758398824556	98.62998930839449	110.65024174233578	106.47047145999862	80.55789217398059	70.00173250780855	84.29688573754488	79.80681958729159	host	gene-VC_RS10085	0.16840469288426788	0	0	1
gene-VC_RS06035	156.6545369064749	139.50121179511945	147.94498396259172	131.01869420236773	150.71162626757797	117.24050378891818	86.4149643783769	137.29960988021526	115.73879997019536	host	sbcB	0.15750450859757917	0	0	1
gene-VC_RS13810	74.45146575647196	50.93416337635756	65.51439696793064	62.38985438207988	74.05936903686357	70.84778909943829	54.430204835730905	79.92698028961196	70.9814208967538	host	gene-VC_RS13810	0.1354609361530039	0	0	1
gene-VPVV882_gp37	212.53820369704707	181.6759967564346	220.34054297529408	1356.6123336668134	1656.531444846432	1690.996468759182	5713.768667420927	6386.828259191779	6181.939628473409	phage	gene-VPVV882_gp37	0.9624897026905049	0	0	0
gene-VC_RS07355	70.48552811327006	73.31924154813254	77.98650317407936	57.435365945855885	67.25303752800522	55.38355086961165	57.79702162969364	65.26665233525632	60.76917384056009	host	gene-VC_RS07355	0.11367463191489266	0	0	1
gene-VC_RS10600	213.25928326853835	203.73665350543024	221.63076085868877	270.6618682751994	317.1426372103764	276.3783041772504	1016.0772516113376	358.473211422369	305.10664044430587	host	gene-VC_RS10600	0.6764847936149037	0	0	1
gene-VC_RS14135	18.7480688587726	19.7897067895402	24.657497327098618	25.873439611391948	28.84588115659019	29.84957611803745	26.93453435170189	38.765290263921145	32.401820906688684	host	gene-VC_RS14135	0.21311583679172855	0	0	1
gene-VC_RS12075	897.9243363994839	845.1178063402003	931.967384438768	757.6697315988465	898.1116481450721	834.8890476870355	388.3062035703689	537.6393347876191	478.2105319029968	host	pepA	0.2660351414785115	0	1	1
gene-VC_RS17395	7.931875286403792	7.461692723924993	7.45459221516935	8.257480727039983	5.996053948279983	4.855051537271152	7.715621819497938	8.175952128390641	5.925624835075362	host	gene-VC_RS17395	0.15925275857794552	0	0	1
gene-VPVV882_gp14	193.79013483827447	155.2356507999178	150.6687772719805	1155.4968030704615	1290.772154001353	1780.0057469424862	3656.503322276613	3831.843219069704	3141.463702458996	phage	gene-VPVV882_gp14	0.8283129121346992	0	0	0
gene-VC_RS03785	424.5355977154757	463.5982131516876	496.3038124791594	357.2736661232633	414.7000555040129	361.9710646121047	237.92172010670004	265.2955500970894	260.8535698674665	host	pepB	0.2417764228820311	0	0	1
gene-VC_RS02830	222.27277791217895	210.54950338379652	211.3090177915312	133.95468734975972	116.19380218693914	108.96893450319696	63.82923505221021	62.58832318974905	58.37370848169984	host	gene-VC_RS02830	0.4809716392030863	0	0	1
gene-VC_RS11665	146.1988831198517	147.93616878738248	163.8576711911263	214.3274997596156	211.9686098473032	211.64428368030167	153.1901641253045	187.34207549364072	183.44221563903517	host	nadC	0.14835822050413575	0	0	1
gene-VC_RS02170	247.8711027001185	222.39088531524277	226.2182022218699	262.03738840473545	262.3678741152782	261.63333284183426	220.5265000045592	287.14507733675407	268.79642868895047	host	gene-VC_RS02170	0.0876734830873364	1	0	1
gene-VC_RS17520	77.87659372105541	61.15343819390701	78.27321825927818	98.9062691527678	82.32420015476302	97.64048091623094	62.84724682063774	98.95721369190052	83.96736468425938	host	gene-VC_RS17520	0.16437078309472	0	0	1
gene-VC_RS01110	96.26412279408238	96.19095185407654	89.31174903943278	86.97879699148783	86.05147693342354	76.78174097832525	310.0277131107353	58.50034712555372	55.22178037793636	host	gene-VC_RS01110	0.6918937652223842	0	0	1
gene-VC_RS17400	18.38752907302697	16.058860427577702	16.056044771133983	16.698461025791968	16.043495699451846	9.710103074542303	15.711811705159436	16.492868948650084	13.61632940825828	host	gene-VC_RS17400	0.1509129911422373	0	0	1
gene-VC_RS05965	81.6622614713845	89.86473410987927	95.33276582860805	65.69284667289587	308.2295840440143	276.558120900853	36.75441666742654	129.96944590303744	78.41997122163565	host	gene-VC_RS05965	0.7014450314587314	0	0	1
gene-VC_RS18260	68.50255929166912	54.827220449709735	57.19965949716482	82.20780812697583	78.11075683975545	73.36522322987518	55.1316250011398	87.11617957492096	72.49434638656028	host	gene-VC_RS18260	0.1612293466081089	0	0	1
gene-VC_RS19110	9.734574215131929	6.812849878366298	8.171379928166402	10.45947558758398	7.45455355732106	4.495418090065881	4.769657124780543	6.0614817503585785	6.051701959225902	host	gene-VC_RS19110	0.2731719816377894	0	0	1
gene-VC_RS04870	983.1919957283246	1161.2664828386744	861.722188565057	873.2744617774063	905.7282572145087	635.472301211713	295.4381736702301	289.11858302291733	250.89347705957385	host	htpG	0.4623457140976682	0	1	1
gene-VC_RS09605	81.48199157851168	69.75060589755972	96.47962616940332	66.79384410316787	115.0594136021294	105.37260003114426	36.47384860126298	74.28839261485979	58.499785605850384	host	gene-VC_RS09605	0.2947775861862215	0	0	1
gene-VC_RS06735	36.59478825318113	43.310259941042894	43.72405049282023	31.561926334463937	28.84588115659019	39.55967919257975	32.26532760880956	33.9724907403818	28.241275809720875	host	gene-VC_RS06735	0.15536890614129462	0	0	1
gene-VC_RS13665	136.10376911897416	169.02356126804003	161.2772354243369	120.00871989964776	171.94089835473142	126.95060686346048	108.8604096714618	160.98167811417434	127.08574114374392	host	phrB	0.15558692601047885	0	0	1
gene-VC_RS05390	311.68664477709444	296.03454828615463	318.3971021132909	333.0517226572793	334.64463251886934	299.21502807478504	357.0228641931318	468.566635771905	430.42730184994224	host	gene-VC_RS05390	0.1623927883258639	0	0	1
gene-VC_RS11630	886.7476030413694	931.2516940881172	990.7439769045264	1987.66736078438	1174.578351814414	1263.3923000321151	1403.1208988839703	6691.87585239587	2990.5493848508	host	pdhR	0.8659585622188063	0	1	1
gene-VC_RS06295	33.71046996721611	31.95551014376573	36.5561733628497	24.58894260940795	30.952602814093968	23.555990791945217	18.23692430063149	32.42187912982496	20.55057123653796	host	gene-VC_RS06295	0.2164278936026791	0	0	1
gene-VPVV882_gp57	928.3899482949892	862.9609845930644	950.1737923488934	5455.075267854325	7144.703418155889	6390.506540114054	12790.677284297515	18860.370948586653	15320.261741152824	phage	gene-VPVV882_gp57	0.8212490515657679	0	1	1
gene-VC_RS07230	20.00995810888229	24.65602813123041	26.234430295692132	27.341436185087943	29.65615871716857	30.92847645965326	26.233114186292987	30.5893381355305	30.762818292731662	host	gene-VC_RS07230	0.12408840836700936	0	0	1
gene-VPVV882_gp23	80.22010232840199	58.88248823445158	61.93045840294537	229.19096506828757	249.72754417025556	257.31773147537103	759.4977551047606	742.3200673811227	680.3121619163118	phage	gene-VPVV882_gp23	0.807137452837949	0	0	0
gene-VC_RS00090	511.245416187299	528.6447084189468	557.0874105413095	480.768877885439	480.8187044472084	404.767444829532	327.84378531212144	342.5442012411941	329.43952540536003	host	glyQ	0.19374928917541634	0	1	1
gene-VC_RS00470	79.67929264978355	83.05188423151297	79.85015122787169	85.32730084607982	91.72341985747218	88.8294614597018	61.0235543905746	78.3763686790551	70.72926664845272	host	gene-VC_RS00470	0.11058869246329044	0	0	1
gene-VC_RS06055	116.27408090296468	126.52435488394552	135.04280512864477	109.73274388377578	111.65624784770024	100.15791504666782	73.3685493017713	74.28839261485979	68.20772416544193	host	gene-VC_RS06055	0.22667058478144583	0	0	1
gene-VC_RS06115	51.73745925449746	45.90563132327768	47.30798905780549	58.169364232703884	59.96053948279983	71.9266894410541	49.52026367786858	80.63180374895597	60.01271109565686	host	gene-VC_RS06115	0.18813475981287014	0	0	1
gene-VC_RS10225	302.13234045483534	307.5515087948215	290.2990237638064	273.78136099430344	275.00820406030084	296.8774106679508	154.87357252228583	205.66748543658525	172.97781433454037	host	fliM	0.21983950637012703	0	0	1
gene-VC_RS09030	71.38687757763412	85.32283419096841	90.74532446542688	42.75540020889592	46.50993197719879	52.14684984476422	14.30897137434163	18.184445251075736	15.633563394666911	host	gene-VC_RS09030	0.5695489924697223	0	0	1
gene-VC_RS09420	31.186691466996727	26.926978090685846	30.24844148847563	52.84787665305589	52.830096949710125	47.11198158389043	29.599930980255724	53.42561821827677	46.7746130598502	host	gene-VC_RS09420	0.2614219646557521	0	0	1
gene-VC_RS14505	2.3435086073465747	2.4331606708451066	2.1503631389911586	4.403989721087991	4.861665363470257	3.77615119565534	6.17249745559835	26.924256146941595	12.85986666335504	host	gene-VC_RS14505	1.0365077672314178	0	0	1
gene-VC_RS02705	195.7731036598754	209.2518176926792	207.2950065987477	146.6161577978877	158.3282353370147	147.62953007776355	119.52199618567714	138.00443333955926	126.83358689544286	host	gene-VC_RS02705	0.2016553586464618	0	0	1
gene-VC_RS06825	23.795625859211377	22.38507817177498	25.08756995489685	18.349957171199964	26.73915949908641	22.65690717393204	28.61794274868326	37.49660803710191	33.15828365159192	host	vceA	0.20962378211239058	0	0	1
gene-VC_RS04370	51.73745925449746	48.66321341690213	44.44083820581728	73.39982868479986	80.86570054572194	71.56705599384883	77.85763836038828	92.47283786593552	88.88437252613043	host	gene-VC_RS04370	0.2380189106615487	0	0	1
gene-VC_RS03395	491.7762677570351	540.3238796390033	593.0701537337616	453.4274417003511	542.2377435390493	558.6905602333877	394.7592690921308	507.89578480330135	422.73659727675937	host	ptsP	0.12433315253819803	0	1	1
gene-VC_RS02430	50.11503021864214	50.28532053079887	50.31849745239311	95.6032768619518	103.87758326614782	93.32487954976769	105.2130248113355	101.7765075292766	99.47485095477576	host	gene-VC_RS02430	0.28390486359124656	0	0	1
gene-VC_RS03760	275.9932059882774	243.8026992186797	229.2287106164575	243.1369325183995	158.16617982489902	161.83505124237172	108.1589895060529	102.90422506422703	107.41770977625976	host	iscA	0.3532270226527239	0	0	1
gene-VC_RS10125	51.917729147370274	45.41899918910865	49.028279568998414	44.77389549772791	45.37554339238906	42.25693004661928	53.44821660415844	59.90999404424176	59.25624835075362	host	gene-VC_RS10125	0.1207018711657019	0	0	1
gene-VC_RS01200	865.1152158966318	736.7610511318983	1150.157564275071	883.5504377932782	699.2695347791386	729.5164476558912	519.331490468752	673.2473683654086	584.8717789343533	host	gene-VC_RS01200	0.23194344598429634	0	1	1
gene-VC_RS06105	579.3874356932224	530.1046048214539	557.0874105413095	603.1630922173428	502.8582540949402	484.2464366618967	417.62556648446105	446.7171085322404	433.9574613261574	host	gene-VC_RS06105	0.12323819284624009	0	1	1
gene-VC_RS06840	132.6786411543907	112.73644441582329	119.56019052790842	124.04571047731174	165.94484440645144	142.7744785404924	140.42431711486245	216.5217667104832	179.28167054206733	host	gene-VC_RS06840	0.21265114264513213	0	0	1
