Geneid	0_R1	0_R2	5_R1	5_R2	10_R1	10_R2	15_R1	15_R2	Entity	Symbol	relative changes	negligible changes	Outlier
gene-PA1451	28.558940686805276	21.547380220133423	19.755094926136284	22.11003119600251	2.230621254786913	5.101628361286332	1.2594141205511196	0.9345791481061844	host	gene-PA1451	0.779785568250122	0	1
gene-PA4343	3.1042326833483993	3.591230036688904	2.3241288148395625	1.251511199773727	0.4461242509573826	1.5697318034727177	0.25188282411022395	0.0	host	gene-PA4343	0.7497534111391511	0	1
gene-PA4158	14.900316880072317	13.018208882997277	1.743096611129672	4.588874399170332	1.7844970038295305	2.747030656077256	0.5037656482204479	0.31152638270206146	host	fepC	0.9857234211525502	0	1
gene-PA0263	8.691851513375518	3.142326282102791	3.486193222259344	3.337363199396605	0.8922485019147652	0.3924329508681794	0.0	0.0	host	hcpC	0.9690501389222088	0	1
gene-PA0136	8.691851513375518	4.040133791275017	4.067225425969235	2.920192799472029	0.4461242509573826	0.3924329508681794	0.7556484723306718	0.6230527654041229	host	gene-PA0136	0.7820295697311479	0	1
gene-PA4299	8.691851513375518	4.9379413004472426	4.067225425969235	6.67472639879321	2.230621254786913	1.962164754340897	0.7556484723306718	1.8691582962123687	host	tadD	0.527058017403271	0	1
gene-PA5152	111.75237660054238	95.16759597225595	61.00838138953852	55.48366318996856	10.706982022977183	6.278927213890871	2.0150625928817916	4.6728957405309215	host	gene-PA5152	0.8862225992081253	0	1
gene-PA3631	7.450158440036159	13.916016392169503	20.917159333556064	25.864564795323687	3.568994007659061	6.278927213890871	0.7556484723306718	1.8691582962123687	host	gene-PA3631	0.8640590057311615	0	1
gene-PA0747	291.1770256980799	176.4191755523424	81.92554072309458	70.0846271873287	12.491479026806713	10.203256722572664	3.022593889322687	2.803737444318553	host	gene-PA0747	1.0889771312152396	0	1
gene-PA3092	28.558940686805276	15.711631410513954	14.525805092747266	16.26964559705845	3.1228697567016783	2.3545977052090765	0.7556484723306718	1.2461055308082458	host	fadH1	0.8029102254420326	0	1
gene-PA0440	13.658623806732956	7.631363827963921	4.648257629679125	5.840385598944058	2.230621254786913	0.7848659017363588	1.0075312964408958	0.0	host	gene-PA0440	0.8146043499230655	0	1
gene-PA0367a	32.904866443493034	14.813823901341728	8.13445085193847	13.766623197510995	1.7844970038295305	1.1772988526045383	0.7556484723306718	0.31152638270206146	host	gene-PA0367a	1.0065372739996354	0	1
gene-PA0701a	13.037777270063277	8.529171337136146	6.972386444518688	2.920192799472029	2.230621254786913	1.5697318034727177	0.5037656482204479	0.31152638270206146	host	gene-PA0701a	0.8074980891957275	0	1
gene-PA3169	126.03184694394501	96.9632109906004	81.92554072309458	112.63600797963542	18.291094289252687	24.723275904695303	5.541422130424927	6.230527654041229	host	gene-PA3169	0.7563002422559719	0	1
gene-PA1545	239.64676315449643	135.56893388500612	77.85831529712534	78.01086478589563	17.844970038295305	18.836781641672612	8.060250371527166	9.034265098359782	host	gene-PA1545	0.8849627004291614	0	1
gene-PA0388	53.39280215359247	65.09104441498638	56.94115596356929	45.47157359177874	15.168224532551008	10.203256722572664	4.282008009873807	4.049842975126799	host	gene-PA0388	0.7055629667803062	0	1
gene-PA4868	58.35957444694991	27.832032784339006	28.470577981784643	27.53324639502199	2.230621254786913	3.924329508681794	1.2594141205511196	1.5576319135103072	host	ureC	0.8892261554790326	0	1
gene-PA4472	117.96084196723918	79.00706080715588	128.98914922359572	105.54411118091762	12.937603277764095	9.025957869968126	1.7631797687715676	2.4922110616164916	host	pmbA	0.8743910809608337	0	1
gene-PA5104	14.279470343402638	6.7335563187916945	6.3913542408087975	5.006044799094908	0.8922485019147652	1.1772988526045383	0.25188282411022395	0.31152638270206146	host	gene-PA5104	0.8882158159142058	0	1
gene-PA1156	150.24486187406254	196.17094075413138	224.85946283572767	256.97696635353856	37.92056133137752	29.432471315113457	15.112969446613436	12.461055308082457	host	nrdA	0.8307994503044814	0	1
gene-PA0670	25.454708003456876	16.160535165100068	13.944772889037376	17.938327196756752	10.2608577720198	7.848659017363588	4.533890833984031	7.476633184849475	host	gene-PA0670	0.3211017721633142	0	1
gene-PA5378	62.08465366696799	49.379413004472426	24.403352555815406	29.201927994720293	5.353491011488591	5.8864942630226915	4.030125185763583	931.4638842791637	host	gene-PA5378	2.3183807240338346	0	1
gene-PA5312	343.328134778333	188.53957692616746	579.8701393024709	401.3179247274417	51.75041311105638	31.394636069454354	7.808367547416942	12.77258169078452	host	gene-PA5312	0.9456476631523132	0	1
gene-PA2213	1.8625396100090397	0.0	0.0	1.251511199773727	0.4461242509573826	0.3924329508681794	0.5037656482204479	0.31152638270206146	host	gene-PA2213	0.8080176743014171	0	1
gene-PA1653	10.554391123384558	8.529171337136146	2.905161018549453	1.6686815996983024	0.0	0.3924329508681794	0.25188282411022395	0.0	host	gene-PA1653	1.2287118908919925	0	1
gene-PA3261	101.19798547715781	58.8063918507808	58.103220370989064	66.33009358800753	9.368609270105035	12.950287378649922	3.022593889322687	2.4922110616164916	host	gene-PA3261	0.8020013553946319	0	1
gene-PA3897	17.383703026751036	12.12040137382505	8.71548305564836	7.926237598566937	1.7844970038295305	0.7848659017363588	0.5037656482204479	0.0	host	gene-PA3897	0.8972626384293408	0	1
gene-PA1945	24.213014930117517	8.97807509172226	10.458579666778032	8.760578398416088	1.7844970038295305	4.709195410418153	1.0075312964408958	0.6230527654041229	host	gene-PA1945	0.7695597587076797	0	1
gene-PA1919	12.416930733393597	16.160535165100068	4.067225425969235	7.091896798717785	3.568994007659061	3.924329508681794	0.7556484723306718	2.1806846789144303	host	nrdG	0.7398142353865992	0	1
gene-PA3561	386.1665458085409	108.63470860983934	231.2508170765365	161.86211517073534	23.198461049783894	11.380555575177203	2.0150625928817916	5.295948505935045	host	fruK	0.9835325114284388	0	1
gene-PA3906	6.829311903366478	17.507246428858405	5.810322037098906	14.600963997360147	3.568994007659061	5.101628361286332	2.0150625928817916	1.2461055308082458	host	gene-PA3906	0.7756046028744286	0	1
gene-PA2514	3.7250792200180793	1.346711263758339	2.3241288148395625	1.251511199773727	0.0	0.0	0.0	0.0	host	antC	1.0897247358851685	0	1
gene-PA0431	76.36412401037063	85.74061712594758	159.78385602021993	168.95401196945312	20.5217155440396	28.647605413377097	5.289539306314702	4.6728957405309215	host	gene-PA0431	0.9022712785027648	0	1
gene-PA2100	26.075554540126554	26.036417765994553	15.687869500167048	18.772667996605904	1.3383727528721479	5.494061312154512	0.7556484723306718	1.8691582962123687	host	gene-PA2100	0.8120483408685448	0	1
gene-PA2227	16.762856490081358	30.525455311855684	12.201676277907703	20.441349596304207	1.3383727528721479	1.1772988526045383	0.5037656482204479	0.9345791481061844	host	vqsM	1.0604166497534733	0	1
gene-PA5127	32.904866443493034	17.507246428858405	30.794706796624205	26.281735195248263	5.799615262445974	6.278927213890871	1.5112969446613436	3.426790209722676	host	gene-PA5127	0.6704945183413494	0	1
gene-PA3111	289.9353326247405	297.6231892905929	633.3251020437808	721.2876214695913	99.48570796349632	113.41312280090385	26.447696531573513	16.822424665911317	host	folC	0.9313578914536434	0	1
gene-PA3553	8.691851513375518	5.386845055033356	2.3241288148395625	1.251511199773727	0.4461242509573826	0.3924329508681794	1.0075312964408958	0.0	host	arnC	1.0072061200719158	0	1
gene-PA3116	54.634495226931826	57.908584341608574	52.29289833389016	60.48970798906346	16.506597285423155	18.051915739936252	9.571547316188509	7.165106802147413	host	gene-PA3116	0.5727549965851351	0	1
gene-PA5395	12.416930733393597	41.74804917650851	10.458579666778032	47.140255191477046	2.6767455057442957	19.229214592540792	23.425102642250824	14.330213604294826	host	gene-PA5395	0.6883779349412532	0	1
gene-PA4314	132.24031231064183	105.04347857315044	91.22205598245283	103.45825918129475	16.95272153638054	21.97624524861805	9.571547316188509	6.230527654041229	host	purU1	0.7275690186354452	0	1
gene-PA0709	3.1042326833483993	2.244518772930565	0.5810322037098906	1.6686815996983024	0.4461242509573826	0.3924329508681794	0.0	0.0	host	gene-PA0709	0.9539573376604032	0	1
gene-PA0943	108.0272973805243	77.66034954339754	101.09960344552097	76.75935358612192	19.629467042124833	23.938410002958946	7.556484723306718	9.968844246465967	host	gene-PA0943	0.6228236242281806	0	1
gene-PA4541.3	284.3477137947134	172.8279455156535	124.92192379762649	171.45703436900058	140.52913905157553	201.71053674624423	35.515478199541576	21.18379402374018	host	gene-PA4541.3	0.4725441994450009	0	1
gene-PA0590	54.01364869026215	29.627647802683455	38.92915764856267	34.625143193739774	4.461242509573826	9.810823771704486	3.778242361653359	2.4922110616164916	host	apaH	0.7019578603782384	0	1
gene-PA3348	496.05638279907424	287.7473066896984	260.8834594657409	264.48603355218097	31.674821817974166	23.938410002958946	7.304601899196494	9.968844246465967	host	gene-PA3348	0.8966786565718746	0	1
gene-PA0378	30.421480296814313	17.507246428858405	11.039611870487922	16.686815996983025	4.015118258616443	4.709195410418153	0.5037656482204479	1.8691582962123687	host	gene-PA0378	0.7666876269742272	0	1
gene-PA1774	34.14655951683239	38.605722894405716	109.23405429745944	126.40263117714642	21.413964045954366	24.723275904695303	6.548953426865822	7.165106802147413	host	crfX	0.9219350787112012	0	1
gene-PA2485	1.2416930733393599	1.795615018344452	2.905161018549453	1.6686815996983024	0.4461242509573826	0.7848659017363588	0.25188282411022395	0.31152638270206146	host	gene-PA2485	0.6	0	1
gene-PA4387	14.279470343402638	10.3247863554806	11.620644074197813	10.012089598189815	0.4461242509573826	1.1772988526045383	0.25188282411022395	0.31152638270206146	host	gene-PA4387	0.8809322713277489	0	1
gene-PA3693	73.25989132702223	36.81010787606127	41.83431866711213	45.05440319185416	6.245739513403357	3.924329508681794	1.0075312964408958	1.5576319135103072	host	gene-PA3693	0.8800212068379486	0	1
gene-PA4242	540.1364869026215	632.9542939664193	404.9794459857938	616.5778510885227	145.8826300630641	189.15268231846247	56.42175260069016	33.021796566418516	host	rpmJ	0.6977443294620227	0	1
gene-PA1233	24.833861466787194	17.058342674272293	6.972386444518688	9.177748798340664	0.8922485019147652	0.3924329508681794	0.25188282411022395	0.6230527654041229	host	gene-PA1233	1.0561647865298571	0	1
gene-PA0040	14.279470343402638	21.547380220133423	9.877547463068142	18.355497596681328	6.245739513403357	4.316762459549974	1.2594141205511196	1.5576319135103072	host	gene-PA0040	0.7457674563346759	0	1
gene-PA5212	24.213014930117517	9.426978846308373	5.229289833389016	3.7545335993211806	1.3383727528721479	1.1772988526045383	0.7556484723306718	0.0	host	gene-PA5212	1.128487460134729	0	1
gene-PA5170	20.487935710099435	26.485321520580666	13.944772889037376	19.607008796455055	5.353491011488591	5.494061312154512	1.2594141205511196	1.2461055308082458	host	arcD	0.7606670934773474	0	1
gene-PA0258	18.004549563420717	15.262727655927842	7.553418648228578	9.59491919826524	2.6767455057442957	0.3924329508681794	1.0075312964408958	0.9345791481061844	host	gene-PA0258	0.8528237360962957	0	1
gene-PA5423	52.77195561692279	25.58751401140844	31.956771204043985	27.116075995097415	6.691863764360739	4.316762459549974	1.5112969446613436	1.2461055308082458	host	gene-PA5423	0.7953232517765653	0	1
gene-PA2928	19.867089173429758	7.631363827963921	8.71548305564836	9.59491919826524	1.3383727528721479	0.0	0.5037656482204479	0.31152638270206146	host	gene-PA2928	0.9616895565090764	0	1
gene-PA4428	37.87163873685047	46.23708672236964	39.51018985227257	49.6432775910245	16.060473034465772	15.304885083858997	9.319664492078285	6.230527654041229	host	sspA	0.5411574226076572	0	1
gene-PA3286	176.32041641418908	162.952062914759	279.47648998445743	338.32519433883084	33.4593188218037	44.73735639897245	11.082844260849853	6.230527654041229	host	gene-PA3286	0.9321370797281502	0	1
gene-PA4257	1823.4262781988498	3495.1646332074756	1780.863704370815	2613.1553851275416	875.2957803783846	1146.296649485952	319.13553814765373	212.4609930028059	host	rpsC	0.6817328611613453	0	1
gene-PA0913	62.70550020363767	48.03270174071409	51.13083392647038	69.66745678740413	21.413964045954366	25.115708855563483	7.304601899196494	5.295948505935045	host	mgtE	0.5869625962500634	0	1
gene-PA1278	8.071004976705838	6.284652564205582	4.648257629679125	5.006044799094908	0.4461242509573826	0.3924329508681794	0.25188282411022395	0.0	host	cobP	0.9182592226599198	0	1
gene-PA3885	1.2416930733393599	0.448903754586113	0.0	0.0	0.4461242509573826	0.0	0.0	0.0	host	tpbA	1.4142135623730951	0	1
gene-PA1847	234.05914432446932	175.97027179775628	565.9253664134335	390.4714943294028	86.10198043477484	80.0563219771086	18.891211808266796	18.068530196719564	host	gene-PA1847	0.8459687744062299	0	1
gene-PA0210	1.2416930733393599	0.897807509172226	4.648257629679125	5.4232151990194835	0.0	0.3924329508681794	0.0	0.0	host	mdcC	1.365249180715296	0	1
gene-PA1862	7.450158440036159	6.284652564205582	6.972386444518688	8.343407998491513	1.3383727528721479	0.7848659017363588	1.5112969446613436	0.6230527654041229	host	modB	0.6978585432021124	0	1
gene-PA2354	7.450158440036159	4.9379413004472426	4.648257629679125	2.920192799472029	0.4461242509573826	1.5697318034727177	0.0	0.31152638270206146	host	gene-PA2354	0.7977240352174657	0	1
gene-PA2996	55.87618830027119	80.80267582550034	80.18244411196491	94.28051038295409	17.844970038295305	20.01408049427715	6.297070602755598	5.919001271339168	host	nqrD	0.7527619074415449	0	1
gene-PA4690a	58.98042098361959	44.890375458611295	31.956771204043985	37.12816559328723	10.706982022977183	9.810823771704486	6.800836250976046	7.476633184849475	host	gene-PA4690a	0.5900387827266956	0	1
gene-PA5564	67.05142596032543	55.66406556867801	110.97715090858911	87.18861358423631	16.95272153638054	18.444348690804432	8.564016019747614	7.476633184849475	host	gidB	0.7068224096861583	0	1
gene-PA1856	11.175237660054238	13.467112637583389	13.363740685327485	10.429259998114391	3.568994007659061	2.3545977052090765	1.5112969446613436	1.5576319135103072	host	gene-PA1856	0.6223639855723752	0	1
gene-PA2757	3.1042326833483993	4.48903754586113	6.972386444518688	3.7545335993211806	1.7844970038295305	1.1772988526045383	1.0075312964408958	0.31152638270206146	host	gene-PA2757	0.6009252125773316	0	1
gene-PA2930	15.521163416741997	9.426978846308373	6.972386444518688	9.59491919826524	2.6767455057442957	4.316762459549974	0.7556484723306718	0.31152638270206146	host	gene-PA2930	0.6823416722080515	0	1
gene-PA1352	1.2416930733393599	0.0	0.5810322037098906	0.4171703999245756	0.4461242509573826	0.3924329508681794	0.0	0.0	host	gene-PA1352	0.8819171036881969	0	1
gene-PA5192	478.6726797723232	362.2653299509932	431.12589515273885	433.4400455216341	111.08493848838827	116.1601534569811	45.33890833984031	33.9563757145247	host	pckA	0.6299159073222109	0	1
gene-PPLUZ19_gp9	0.6208465366696799	0.0	1693.7088738143314	1255.265733373048	13033.073867468975	10470.111129163028	1758.6458779375835	1880.0617196069409	phage	gp9	1.1758728718879117	0	0
gene-PA0796	207.98358978434277	110.87922738276991	97.03237801955174	64.66141198830923	4.461242509573826	3.531896557813615	1.0075312964408958	2.1806846789144303	host	prpB	1.0329525638128445	0	1
gene-PA3873	3.1042326833483993	0.448903754586113	1.1620644074197812	0.4171703999245756	0.0	0.0	0.0	0.0	host	narJ	1.435871998146676	0	1
gene-PA1800	1513.6238564006796	1290.1493906804888	1617.5936551283355	1772.9741996794464	422.03354140568393	491.32605448696063	175.8142112289363	154.82861220292455	host	tig	0.6289528173563949	0	1
gene-PA4697	63.947193276977025	35.01449285771681	25.56541696323519	20.02417919637963	5.799615262445974	2.747030656077256	1.0075312964408958	2.4922110616164916	host	gene-PA4697	0.9087528628039606	0	1
gene-PA4726	292.4187187714192	193.4775182266147	153.97353398312103	135.1632095755625	21.860088296911748	23.938410002958946	5.7933049545351505	4.361369357828861	host	cbrB	0.8707194195622704	0	1
gene-PA1778	15.521163416741997	21.547380220133423	43.5774152782418	45.888743991703315	12.045354775849331	8.633524919099948	0.5037656482204479	2.4922110616164916	host	cobA	0.8638638693466183	0	1
gene-PA1981	1.2416930733393599	0.897807509172226	1.1620644074197812	0.4171703999245756	0.0	0.3924329508681794	0.0	0.0	host	gene-PA1981	0.8660254037844386	0	1
gene-PA3516	4.345925756687759	11.222593864652824	4.067225425969235	7.509067198642361	0.0	0.7848659017363588	0.0	0.0	host	gene-PA3516	1.189704952571892	0	1
gene-PA4013	52.77195561692279	32.321070330200136	29.051610185494532	31.287779994343172	5.799615262445974	3.1394636069454354	1.2594141205511196	0.6230527654041229	host	gene-PA4013	0.8551003859987878	0	1
gene-PA3954	6.208465366696799	6.284652564205582	4.648257629679125	4.171703999245756	0.4461242509573826	1.1772988526045383	0.25188282411022395	0.9345791481061844	host	gene-PA3954	0.732120208708925	0	1
gene-PA0018	9.933544586714879	7.631363827963921	9.877547463068142	10.012089598189815	1.3383727528721479	1.1772988526045383	1.0075312964408958	1.8691582962123687	host	fmt	0.6795059933964736	0	1
gene-PA2858	53.39280215359247	35.91230036688904	25.56541696323519	20.858519996228782	4.907366760531208	5.494061312154512	2.518828241102239	1.5576319135103072	host	gene-PA2858	0.8123491312921503	0	1
gene-PA3373	35.38825259017175	22.445187729305648	10.458579666778032	10.429259998114391	4.461242509573826	2.747030656077256	0.5037656482204479	0.31152638270206146	host	gene-PA3373	0.9469674782400348	0	1
gene-PA5161	42.217564493538234	46.68599047695575	28.470577981784643	37.12816559328723	10.2608577720198	9.025957869968126	4.7857736580942545	4.984422123232983	host	rmlB	0.6600992795007167	0	1
gene-PA0851	36.009099126841434	14.364920146755615	10.458579666778032	11.680771197888117	2.230621254786913	1.1772988526045383	0.0	0.9345791481061844	host	gene-PA0851	1.025001001727562	0	1
gene-PA5319	67.05142596032543	40.850241667336284	29.051610185494532	34.2079727938152	7.584112266275504	9.025957869968126	2.2669454169920153	1.8691582962123687	host	radC	0.7850895108294959	0	1
gene-PA1625	14.279470343402638	17.058342674272293	15.687869500167048	15.018134397284722	3.568994007659061	3.1394636069454354	1.0075312964408958	0.0	host	gene-PA1625	0.7733006059486142	0	1
gene-PA0180	104.30221816050621	57.908584341608574	21.498191537265953	32.5392911941169	4.907366760531208	5.494061312154512	2.2669454169920153	1.5576319135103072	host	cttP	1.036515998959607	0	1
gene-PA4289	40.97587142019887	13.018208882997277	19.17406272242639	35.04231359366435	4.461242509573826	2.3545977052090765	1.2594141205511196	3.7383165924247375	host	gene-PA4289	0.9048989717667602	0	1
gene-PA2274	8.071004976705838	2.693422527516678	115.62540853826825	73.00481998680074	44.61242509573826	28.647605413377097	12.090375557290749	17.7570038140175	host	gene-PA2274	0.7889697697845803	0	1
gene-PA5131	159.55755992410772	137.36454890335057	91.22205598245283	86.35427278438715	20.5217155440396	29.040038364245277	10.579078612629404	6.230527654041229	host	pgm	0.7356736886422253	0	1
gene-PA3796	122.30676772392694	52.52173928657522	33.118835611463766	38.79684719298553	6.245739513403357	6.278927213890871	1.2594141205511196	2.1806846789144303	host	gene-PA3796	1.014163319370754	0	1
gene-PA3240	24.833861466787194	15.262727655927842	11.039611870487922	10.012089598189815	0.4461242509573826	1.962164754340897	0.25188282411022395	1.5576319135103072	host	gene-PA3240	0.8946354418217489	0	1
gene-PA1781.1	0.6208465366696799	0.897807509172226	0.5810322037098906	0.0	0.0	0.0	0.0	0.0	host	gene-PA1781.1	1.4142135623730951	0	1
gene-PA2946	3.7250792200180793	2.693422527516678	2.3241288148395625	0.0	0.4461242509573826	0.7848659017363588	0.0	0.31152638270206146	host	gene-PA2946	0.938083151964686	0	1
gene-PA5444	16.142009953411677	11.222593864652824	13.363740685327485	15.852475197133874	4.461242509573826	2.3545977052090765	1.5112969446613436	1.2461055308082458	host	gene-PA5444	0.674029910390347	0	1
gene-PA1909	27.317247613465913	21.547380220133423	36.60502883372311	36.710995193362656	2.230621254786913	0.7848659017363588	0.5037656482204479	0.31152638270206146	host	gene-PA1909	0.9990465544851824	0	1
gene-PA3727	53.39280215359247	56.112969323264124	23.241288148395626	47.55742559140162	4.015118258616443	7.06379311562723	2.0150625928817916	2.803737444318553	host	gene-PA3727	0.9084536248342472	0	1
gene-PA2896	13.658623806732956	7.631363827963921	11.620644074197813	14.600963997360147	1.7844970038295305	2.3545977052090765	0.25188282411022395	0.9345791481061844	host	gene-PA2896	0.8290010846518293	0	1
gene-PA3003	30.421480296814313	28.28093653892512	27.88954577807475	29.61909839464487	12.937603277764095	7.456226066495409	4.533890833984031	2.1806846789144303	host	gene-PA3003	0.5688412189794022	0	1
gene-PA2974	340.8447486316542	159.3608328780701	191.15959502055404	174.7943975683972	19.18334279116745	28.25517246250892	7.304601899196494	4.984422123232983	host	gene-PA2974	0.8676086460245822	0	1
gene-PA4431	241.50930276450546	184.94834688947856	140.02876109408365	1551.4567173194966	64.24189213786309	71.81523000887684	44.331377043399414	25.8566897642711	host	gene-PA4431	1.7326155373311003	0	1
gene-PA4571	21.729628783438795	15.262727655927842	16.26890170387694	22.944371995851657	4.907366760531208	5.494061312154512	2.0150625928817916	0.9345791481061844	host	gene-PA4571	0.6995439243733445	0	1
gene-PA1632	0.0	0.0	0.0	0.8343407998491512	0.0	0.0	0.0	0.0	host	kdpF	2.6457513110645907	0	1
gene-PPLUZ19_gp19	3.1042326833483993	0.0	10.458579666778032	10.429259998114391	87468.90513970827	94879.69183025234	83257.60056421753	98564.76680225333	phage	gp19	1.0401483830826574	0	0
gene-PA2693	8.071004976705838	2.693422527516678	6.972386444518688	9.177748798340664	2.230621254786913	0.7848659017363588	1.0075312964408958	0.6230527654041229	host	gene-PA2693	0.787295821622217	0	1
gene-PA4748	1279.5647120762103	1097.5696799630462	754.760832619148	1079.6369950048017	227.07724373730775	289.6155177407164	111.08032543260875	71.33954163877208	host	tpiA	0.6926442919919741	0	1
gene-PA2603.1	6.829311903366478	8.080267582550034	1.1620644074197812	1.6686815996983024	1.7844970038295305	2.3545977052090765	1.7631797687715676	0.0	host	gene-PA2603.1	0.8213137116947162	0	1
gene-PA1063	49.04687639690471	33.66778159395847	18.01199831500661	23.77871279570081	4.015118258616443	1.5697318034727177	2.0150625928817916	1.2461055308082458	host	gene-PA1063	0.907689319318781	0	1
gene-PA2010	96.23121318380038	58.357488096194686	35.44296442630333	33.37363199396605	4.461242509573826	4.709195410418153	1.2594141205511196	0.9345791481061844	host	gene-PA2010	0.9872221490426966	0	1
gene-PA2141	0.0	0.0	0.0	0.4171703999245756	0.0	0.0	0.0	0.31152638270206146	host	gene-PA2141	1.7320508075688772	0	1
gene-PA4481	95.6103666471307	125.69305128411163	98.19444242697152	113.88751917940914	29.890324814144634	21.19137934688169	14.10543815017254	9.034265098359782	host	mreB	0.6928403448962669	0	1
gene-PA0425	218.5379809077273	153.07618031386454	205.1043679095914	201.9104735634946	32.56707031988893	26.6854406590362	9.571547316188509	9.345791481061843	host	mexA	0.7856560279232065	0	1
gene-PA3158	124.16930733393598	206.04682335502585	226.02152724314746	293.27079114697665	28.551952061272488	30.609770167717993	7.304601899196494	9.034265098359782	host	wbpB	0.9531619923164326	0	1
gene-PA5409	78.22666362037967	25.58751401140844	20.917159333556064	24.61305359554996	3.568994007659061	3.1394636069454354	0.25188282411022395	0.0	host	gene-PA5409	1.0995964369007454	0	1
gene-PA2990	120.4442281139179	79.455964561742	92.3841203898726	98.03504398227527	12.937603277764095	11.772988526045383	6.045187778645374	7.788159567551537	host	gene-PA2990	0.7745099350840902	0	1
gene-PA5196	6.829311903366478	4.040133791275017	2.3241288148395625	5.006044799094908	1.7844970038295305	0.3924329508681794	1.0075312964408958	0.0	host	gene-PA5196	0.7486613567965785	0	1
gene-PA1880	69.53481210700414	26.485321520580666	31.375739000334097	31.287779994343172	4.907366760531208	8.241091968231768	1.5112969446613436	2.1806846789144303	host	gene-PA1880	0.8334480072328114	0	1
gene-PA2307	5.587618830027119	3.591230036688904	0.5810322037098906	1.251511199773727	0.4461242509573826	0.3924329508681794	0.0	0.0	host	gene-PA2307	1.1723016315402404	0	1
gene-PA1338	315.39004062819737	30.07655155726957	620.5423935621632	73.00481998680074	46.39692209956779	10.595689673440845	1.2594141205511196	8.722738715657721	host	ggt	1.394663033752486	0	1
gene-PA0902	46.56349025022599	48.03270174071409	13.363740685327485	21.692860796077934	4.015118258616443	1.962164754340897	0.5037656482204479	1.8691582962123687	host	gene-PA0902	1.049775449313481	0	1
gene-PA4630	70.7765051803435	39.50353040357794	59.846316982118736	48.80893679117535	10.2608577720198	13.73515328038628	2.7707110652124634	1.2461055308082458	host	gene-PA4630	0.7295335230886039	0	1
gene-PA2873	170.73279758416197	96.51430723601429	67.39973563034732	70.91896798717785	11.599230524891947	10.595689673440845	2.7707110652124634	3.1152638270206143	host	gene-PA2873	0.9144408543610502	0	1
gene-PA2445	255.7887731079081	174.62356053399796	123.17882718649682	121.81375677797608	27.659703559357723	17.659482789068075	7.808367547416942	8.722738715657721	host	gcvP2	0.8346044459645848	0	1
gene-PA4588	110.51068352720301	109.08361236442545	35.44296442630333	50.06044799094907	4.907366760531208	4.709195410418153	1.5112969446613436	0.9345791481061844	host	gdhA	1.0828922908399932	0	1
gene-PA5173	64.5680398136467	29.178744048097343	52.873930537600046	66.33009358800753	14.275976030636244	19.621647543408972	1.5112969446613436	3.1152638270206143	host	arcC	0.7511587423235951	0	1
gene-PA4112	187.49565407424333	98.30992225435874	97.03237801955174	94.28051038295409	10.706982022977183	13.3427203295181	3.778242361653359	4.049842975126799	host	gene-PA4112	0.8729536070147141	0	1
gene-PA4031	145.89893611737477	158.4630253688979	117.9495373531078	143.08944717412945	62.90351938499095	67.89090050019504	31.233470189667766	28.348900825887593	host	ppa	0.4384724450237057	0	1
gene-PA5071	19.246242636760076	12.569305128411164	14.525805092747266	16.26964559705845	3.1228697567016783	3.531896557813615	1.5112969446613436	1.2461055308082458	host	gene-PA5071	0.6838725290303332	0	1
gene-PA4375	75.12243093703127	68.68227445167528	185.930305187165	52.563470390496526	9.814733521062417	9.025957869968126	3.022593889322687	4.361369357828861	host	gene-PA4375	1.0080151107362432	0	1
gene-PA4505	9.312698050045197	8.080267582550034	11.039611870487922	6.67472639879321	1.3383727528721479	0.7848659017363588	0.25188282411022395	0.0	host	gene-PA4505	0.8508149318214699	0	1
gene-PA3706	162.66179260745614	69.58008196084751	73.79108987115612	70.50179758725328	10.706982022977183	8.241091968231768	3.526359537543135	4.049842975126799	host	wspC	0.8950828301053494	0	1
gene-PA2494	33.525712980162716	20.200668956375086	14.525805092747266	15.435304797209298	2.230621254786913	5.8864942630226915	0.7556484723306718	1.5576319135103072	host	mexF	0.7853356292786444	0	1
gene-PA4646	36.629945663511116	23.342995238477876	29.632642389204424	34.625143193739774	8.47636076819027	6.67136016475905	5.037656482204478	3.1152638270206143	host	upp	0.6258047620221181	0	1
gene-PA0416	21.108782246769117	22.894091483891764	22.079223740975845	26.69890559517284	2.230621254786913	2.747030656077256	0.7556484723306718	0.9345791481061844	host	chpD	0.887308893886865	0	1
gene-PA0241	3.1042326833483993	6.284652564205582	1.1620644074197812	0.4171703999245756	0.0	0.7848659017363588	0.5037656482204479	0.31152638270206146	host	gene-PA0241	1.256532996569435	0	1
gene-PA1094	695.3481210700414	598.3887048632886	808.7968275641678	704.1836350726836	107.06982022977182	67.49846754932686	19.646860280597465	30.218059122099962	host	fliD	0.8317842837068555	0	1
gene-PA3508	11.796084196723918	4.040133791275017	14.525805092747266	10.429259998114391	1.3383727528721479	0.7848659017363588	0.25188282411022395	0.9345791481061844	host	gene-PA3508	0.9014748415490206	0	1
gene-PA1355	1.2416930733393599	2.244518772930565	0.5810322037098906	1.6686815996983024	0.0	0.0	0.0	0.0	host	gene-PA1355	1.247219128924647	0	1
gene-PA2438	6.208465366696799	3.591230036688904	4.067225425969235	5.4232151990194835	0.4461242509573826	0.3924329508681794	0.5037656482204479	0.0	host	gene-PA2438	0.8715716770344345	0	1
