Geneid	Ctrl_R1	Ctrl_R2	Ctrl_R3	0_R1	0_R2	0_R3	2_R1	2_R2	2_R3	5_R1	5_R2	5_R3	10_R1	10_R2	10_R3	20_R1	20_R2	20_R3	30_R1	30_R2	30_R3	Entity	Symbol	relative changes	negligible changes	Outlier
gene-NWMN_RS11100	36	18	82	13.14568140318927	12.696368088486759	16.424179826851816	19.997345806829273	11.614891995055153	20.878053061394922	12.183123542141095	15.104103142899543	13.89612137311232	12.213889635293254	12.637006208982383	10.4499805151405	7.589768666561675	9.81833808767474	6.543527179267198	10.938694561923118	6.952133463399213	6.084677413221091	host	gene-NWMN_RS11100	0.4476656995616213	0	1
gene-NWMN_RS06970	108	73	85	33.34514307150449	30.298151120252495	27.622484254250782	32.419939414102004	27.10141465512869	26.539897959400324	15.805133243858718	20.012936664341893	18.28437022777937	15.267362044116568	26.570115618886035	13.062475643925623	11.384652999842512	12.461736803587169	8.361173617952531	11.652087685526798	12.806561643103812	7.605846766526364	host	gene-NWMN_RS06970	0.4640342543487086	0	1
gene-NWMN_RS00490	15	12	20	3.5268901325629747	3.7511996625074517	8.212089913425908	6.665781935609758	3.8716306650183845	3.892518367378714	4.939104138705849	4.531230942869863	5.8509984728893984	3.48968275294093	5.508438603915398	1.3062475643925624	1.8974421666404186	4.531540655849879	3.635292877370665	1.9023816629431507	2.9272140898523	2.0282258044070303	host	gene-NWMN_RS00490	0.420280551759774	0	1
gene-NWMN_RS07930	499	710	518	138.18996792133112	203.43044323598104	143.7115734849534	131.80068827228385	241.976916563649	154.63913877677257	132.0387173080697	161.61390362902512	111.53465838945415	109.92500671763929	131.2304490932786	83.599844121124	97.31167683198719	84.21113052121026	83.61173617952531	87.03396107964915	84.52330684448516	82.14314507848474	host	xerD	0.3865459107405531	0	1
gene-NWMN_RS15905	2	1	10	0.32062637568754315	0.8656614605786427	1.1198304427398966	0.9089702639467852	1.1614891995055152	2.1231918367520257	2.3049152647293965	0.3776025785724886	1.4627496182223496	1.744841376470465	1.9441548013819052	0.8708317095950415	0.8131894999887509	1.5105135519499597	1.0905878632111996	0.9511908314715753	0.3659017612315375	0.5070564511017576	host	lacA	0.6526300069150406	0	1
gene-NWMN_RS05135	59	18	63	21.481967171065392	13.562029549065402	13.811242127125391	20.6033259827938	8.130424396538608	12.739151020512155	14.817312416117549	17.747321192906963	8.776497709334098	13.522520667646104	11.66492880829143	7.8374853863553735	7.589768666561675	7.552567759749799	10.178820056637862	9.987503730451541	10.611151075714588	9.634072570933395	host	sspB	0.4273705494414084	0	1
gene-NWMN_RS04475	151	99	233	62.522143259070916	49.9198108933684	66.0699961216539	44.842533021374734	48.395383312729805	43.52543265341653	49.06176777781144	41.913886221546235	78.62279197945129	44.49345509999686	91.69930146517986	39.62284278657439	27.106316666291697	44.9377781705113	17.449405811379194	20.45060287663887	27.44263209236531	14.70463708195097	host	gene-NWMN_RS04475	0.448328980598392	0	1
gene-NWMN_RS05265	98	40	107	50.979593734319366	49.9198108933684	53.75186125151503	21.512296246740583	48.395383312729805	38.21745306153647	19.097869336329286	26.4321805000742	23.76968129611318	39.69514131470308	27.866218819807308	18.28746590149587	15.721663666449183	17.370905847424538	10.905878632111996	6.658335820301028	11.7088563594092	10.648185473136909	host	purN	0.5515268672845647	0	1
gene-NWMN_RS07360	40	156	42	12.825055027501726	51.65113381452568	30.981975582470472	8.483722463503328	36.39332825117281	21.939648979770933	21.40278460105868	17.369718614334474	23.038306487002007	18.7570447970575	16.84934161197651	19.158297611090912	13.553158333145849	13.216993579562148	13.450583646271461	9.036312898979967	12.440659881872275	7.098790315424607	host	dapB	0.6643002467450384	0	1
gene-NWMN_RS07485	211	195	389	72.7821872810723	88.29746897902156	150.43055614139277	83.9282543710865	60.01027530778496	103.68253469472393	120.84341459366978	78.91893892165011	141.88671296756792	83.3161757264647	301.3439942141953	74.89152702517357	43.91223299939255	73.63753565756053	43.98704381618505	39.236621798202485	38.41968492931144	46.14213705025994	host	gene-NWMN_RS07485	0.6631554780810168	0	1
gene-NWMN_RS07210	82	79	87	22.764472673815565	34.626458423145706	26.129376997264252	19.39136563086475	25.939925455623175	23.70897551039762	14.488038806870492	23.033757292921802	15.35887099133467	10.905258602940407	14.581161010364289	6.966653676760332	4.065947499943754	6.419682595787329	5.089410028318931	3.09137020228262	5.8544281797046	1.5211693533052728	host	gene-NWMN_RS07210	0.6377477730324027	0	1
gene-NWMN_RS08335	354	223	434	121.51739638557886	113.4016513358022	123.18134870138861	125.13490633667409	135.50707327564345	111.46757142948137	84.9525911857406	111.01515810031164	75.69729274300659	58.01597576764296	74.20190825274271	42.670753770157035	44.7254224993813	41.5391226786239	37.07998734918079	43.75477824769247	41.346899019163736	36.50806447932655	host	gene-NWMN_RS08335	0.4651371754574318	0	1
gene-NWMN_RS06250	455	342	236	93.30227532507506	107.91912875213745	71.29587152110675	80.89835349126388	85.17587463040445	73.60398367407024	52.02523026103495	59.661207414453195	37.6658026692255	41.87619303529116	49.57594743523858	23.94787201386364	30.3590746662467	29.077385875036725	20.357640113275725	19.261614337299402	24.149516241281475	12.67641127754394	host	gene-NWMN_RS06250	0.6425139315355566	0	1
gene-NWMN_RS07920	348	299	383	102.27981384432627	113.4016513358022	103.39767754631711	116.3481937851885	121.56920288157727	92.35884489871313	76.7207509545642	95.53345237883961	60.70410915622751	57.579765423525345	76.14606305412461	43.10616962495455	35.780337999505036	43.427264618561345	30.899989457650655	33.29167910150514	38.0537831680799	23.831653201782608	host	gene-NWMN_RS07920	0.4783862719369797	0	1
gene-NWMN_RS02690	4277	2495	3157	1128.604842420152	923.3722246172189	855.5504582532809	1232.2606878238585	913.3176738778369	900.233338782859	723.0848459065363	730.6609895377654	417.9807034070364	396.9514131470308	529.4581575763389	242.09121526742155	188.6599639973902	232.9967153882813	196.669344665753	165.26940696818622	204.53908452842947	127.27116922654116	host	gene-NWMN_RS02690	0.6518637808633089	0	1
gene-NWMN_RS02905	844	478	1660	389.8816728360525	413.78617815659123	459.13048152335756	392.97814411299345	487.05113765931276	408.0066979625143	277.5776525952687	380.6233992010685	251.59293433424412	196.29465485292732	256.9524595826418	154.13721259832235	146.64517316463807	166.91174749047056	119.6011356654949	126.98397600145532	160.26497141941343	103.94657247586031	host	nusG	0.5007990953711473	0	1
gene-NWMN_RS03730	209	164	114	40.39892333663044	46.45716505105383	36.58112779616995	36.05582046988915	48.395383312729805	39.98677959216315	25.024794302776304	27.187385657219178	24.501056105224354	30.970934432350756	36.9389412262562	17.852050046698352	13.011031999820014	17.748534235412027	10.905878632111996	9.036312898979967	13.538365165566887	6.084677413221091	host	gene-NWMN_RS03730	0.5574012087709285	0	1
gene-NWMN_RS14575	13	19	69	10.901296773376467	13.850583369258283	19.037117526578243	11.210633255343684	15.099359593571698	16.63166938789087	14.158765197623435	17.369718614334474	11.701996945778797	12.213889635293254	10.36882560737016	9.143732950747935	4.6080738332695885	11.706480027612189	9.45176148116373	7.1339312360368154	6.2203299409361374	9.634072570933395	host	aur	0.409325974852064	0	1
gene-NWMN_RS12235	166	115	193	49.37646185588165	52.8053490952972	57.85790620822799	69.99071032390246	65.04339517230886	55.91071836780335	44.7812108575997	48.33313005727854	40.22561450111461	24.863989614704128	70.3135986499789	19.593713465888435	24.666748166325444	29.077385875036725	18.90352296232746	17.83482809009204	22.685909196355325	11.155241924238668	host	gene-NWMN_RS12235	0.4717074680850677	0	1
gene-CPT_phageK_gp112	0	0	0	0.6412527513750863	5.193968763471856	5.599152213699483	102.71363982598673	30.198719187143396	377.92814694186063	994.406299926111	137.06973602181336	2408.4172464030985	2737.219909338042	2045.898902654225	4206.987989053646	3572.3414734505827	3994.930716519656	3425.172949058641	1910.704582718527	2475.3254147313514	2442.4909249571665	phage	gene-CPT_phageK_gp112	1.0292775010611162	0	0
gene-NWMN_RS14980	220133	537476	262419	98038.24752035576	101198.71027984527	92031.02527569291	107388.47389346504	101904.4164078159	94294.48812321872	134035.10320093462	126532.73606674805	90653.54190192556	128047.36546400566	110147.71040129299	112823.65004756919	35625.560931340515	95994.26911158391	96652.25878922935	37279.30886474185	71446.70970159248	122151.42023976671	host	ffs	0.3031318136448208	0	1
gene-NWMN_RS07140	898	576	1845	457.85446448181165	450.1439595008942	586.7911519957058	442.3655284541021	509.89375858292124	450.47053469755485	301.61462607030387	494.2817753513875	268.78024234835675	221.59485481174906	205.108331545791	200.72670906165706	187.0335849974127	191.0799643216699	172.6764116751066	183.57983047401405	183.3167823770003	147.55342727061145	host	parE	0.4815612242374493	0	1
gene-NWMN_RS12535	516	553	698	167.36696810889754	197.37081301193055	183.65219260934305	143.3143116156098	180.80515205635854	191.44113061380767	126.11179234162269	154.43945463614781	117.01996945778797	97.71111708234604	175.6219837248321	85.34150754031407	72.10280233233591	87.23215762511018	69.07056467004264	55.882461348955054	75.74166457492827	60.33971768110916	host	moaA	0.4264952016409523	0	1
gene-NWMN_RS05180	1078	1022	1061	314.8551009251674	343.0904922093354	287.79642378415343	253.90569372913532	301.60002880493215	256.90621224699515	187.68595727082229	204.66059758628882	129.81902861723353	127.80963082646156	181.1304223287475	91.43732950747936	89.4508449987626	106.11357702448467	62.52703749077544	73.4794917311792	75.37576281369672	61.860887034414425	host	gene-NWMN_RS05180	0.5706388348702102	0	1
gene-NWMN_RS04630	2481	2108	1691	556.9280145692625	561.2371802751534	460.99686559459076	555.3808312714857	509.11943244991755	521.951326534873	475.47109175274977	451.9902865512688	310.8342938722493	314.0714477646837	393.04329567937515	173.29551020941327	174.56467933091852	191.8352210976449	142.86701008066714	142.2030293050005	154.77644500094036	114.08770149789547	host	mnhD1	0.5443826576027708	0	1
gene-NWMN_RS00410	7	6	13	1.2825055027501726	2.019876741350166	2.2396608854797933	1.5149504399113087	2.7101414655128693	1.7693265306266883	1.9756416554823397	1.5104103142899543	2.5598118318891117	3.48968275294093	3.2402580023031753	2.612495128785125	1.6263789999775018	2.6433987159124297	1.4541171509482662	1.664583955075257	0.731803522463075	1.5211693533052728	host	gene-NWMN_RS00410	0.3751133950842033	0	1
gene-NWMN_RS08280	409	368	528	138.18996792133112	149.18232503971942	148.19089525591298	157.85783583875835	154.86522660073538	151.10048571551917	128.74598121559913	145.3769927504081	110.43759617578739	94.22143432940511	123.12980408752065	69.2311209128058	59.0917703325159	75.52567759749799	54.529393160559984	36.85864471952355	57.44657651335139	39.55040318593709	host	recO	0.4185873066900235	0	1
gene-NWMN_RS07020	635	482	364	126.326792020892	110.80466695406626	109.37010657426323	185.1269437571619	99.50090809097247	123.85285714386818	108.33101744228163	78.54133634307763	73.86885572022865	83.75238607058232	157.152513111704	43.9770013345496	47.43605416601047	63.44156918189831	47.25880740581865	24.968759326128854	30.369846182217614	27.381048359494912	host	gene-NWMN_RS07020	0.5785584370830099	0	1
gene-CPT_phageK_gp025	0	0	0	0.0	0.5771076403857618	0.0	7.574752199556543	3.0973045320147077	21.231918367520258	123.80687707689329	20.390539242914382	357.2765942508089	501.6418957352587	239.13104056997432	725.8382299474671	786.3542464891221	659.3391654261575	642.3562514313966	384.04329820664856	541.9005083839071	388.4052415439463	phage	gene-CPT_phageK_gp025	1.1391937724774048	0	0
gene-NWMN_RS04120	860	696	2051	409.4398817529926	417.53737781909865	601.7222245655711	401.1588764885145	465.75716900171165	524.7822489838758	349.03002580188	428.57892667977455	449.4298201988169	309.2731339793899	331.4783936356148	335.7056240488885	300.88011499583786	302.85796716596695	263.1952043216362	278.2233182054358	257.96074166823394	275.3316529482544	host	uvrA	0.3303452544834641	0	1
gene-NWMN_RS10860	9	6	23	5.13002201100069	2.885538201928809	8.212089913425908	6.059801759645235	3.8716306650183845	5.661844898005403	3.622009701717623	3.0208206285799086	5.8509984728893984	6.543155161764243	5.832464404145715	4.789574402772728	5.421263333258339	4.153912267862389	5.452939316055998	3.09137020228262	4.024919373546912	4.0564516088140605	host	gene-NWMN_RS10860	0.3458823252484373	0	1
gene-NWMN_RS11460	88	59	107	34.30702219856712	21.352982694273187	29.488868325483942	28.784058358314866	27.48857772163053	31.140146939029712	21.40278460105868	23.033757292921802	19.381432441446133	24.42777927058651	16.84934161197651	16.11038662750827	25.751000832977113	11.328851639624698	20.357640113275725	24.73096161826096	20.124596867734564	18.761088690765032	host	kdpB	0.3290310867820039	0	1
gene-NWMN_RS06475	4867	2398	2916	1253.6491289382939	777.652545419814	838.0064479836892	1470.410896977916	986.1043303801825	1128.1225959275764	933.4906822154055	1061.8184509458379	638.1245209495	574.9252335470183	624.0736912435915	367.49098144910755	266.7261559963103	256.78730383149315	314.0893046048255	212.828948541765	224.29777963493248	210.42842720722942	host	rpsP	0.600345717250493	0	1
gene-NWMN_RS02925	24157	12559	18443	5269.8151108004595	3531.0330977002836	4421.463864751358	5119.926506724259	3066.7186497610624	4901.742220448177	4343.448179577924	3397.6680019952523	3586.2963764766455	3546.826308020338	4305.006781859998	2715.2532705173394	2592.9902522974635	2090.173127510757	2336.0392029983896	1874.0837357068715	1825.8497885453721	1630.1864902921507	host	rplL	0.4515292849094305	0	1
gene-NWMN_RS11885	515	396	495	131.77744040758023	91.18300718095037	174.69354906742387	86.3521750749446	74.72247183485482	132.69948979700163	143.56329363171668	57.39559194301827	206.61338357390687	140.02352046175483	367.1212316609498	131.49558814885128	71.831739165673	108.00171896442212	95.6082026748485	53.504484270276116	49.030836005026025	80.62197572517945	host	gene-NWMN_RS11885	0.5711185615574412	0	1
gene-NWMN_RS10410	401	438	532	123.44115463970412	139.37149515316148	156.77626198358553	179.97611226146347	149.44494366970963	167.02442449115938	117.55067850119922	132.5385050789435	144.08083739490144	88.5506998558761	169.14146772022573	97.53315147464465	84.842771165493	60.42054207799839	99.24349555221916	76.33306422559393	57.44657651335139	118.65120955781128	host	gene-NWMN_RS10410	0.3313241054989194	0	1
gene-NWMN_RS10605	749	775	1370	384.7516508250518	417.2488239989058	381.11562734581145	323.5934139650555	382.5171097038164	309.9860081657958	326.63942037308016	414.98523385116494	184.30645189601606	198.91191691763302	206.40443474671227	102.7581417322149	104.35931916522303	152.56186874694595	76.70467971252104	71.81490777610394	119.28397416148123	57.80443542560037	host	purB	0.5437307908639755	0	1
gene-NWMN_RS06030	7754	4753	3743	1419.4129651687535	1146.4243276263157	912.288534018769	1421.629492812772	1039.532833557436	921.8191224565046	802.7690593443241	584.5287916302124	577.0547243887169	632.068788626426	757.5723209384823	275.1828202320331	312.53583116234324	297.1935413461546	263.92226289711033	177.8726854851846	225.39548491862712	209.92137075612766	host	gene-NWMN_RS06030	0.7452908817224907	0	1
gene-CPT_phageK_gp208	3	1	1	0.0	2.019876741350166	2.6129376997264253	69.38473014793793	16.648011859579054	237.7974857162269	711.5602695828893	109.1271452074492	1729.7014235479285	2041.4644104704441	1445.155069027216	3063.1505385005585	3028.3176979581085	3213.9952101615268	2443.6438721685613	1336.6609159254313	2131.0118574124745	1605.3407241881646	phage	gene-CPT_phageK_gp208	1.0720946476736826	0	0
gene-NWMN_RS06170	3780	5036	3000	1042.0357209845154	1400.640243216244	831.2874653272498	825.9509798396455	986.1043303801825	676.9443306177709	667.4376059437838	744.2546823663749	442.1160721077052	454.96738891467373	537.2347767818665	220.75583838234303	214.95309116369316	291.90674391432975	179.58346814211086	177.8726854851846	224.66368139616404	123.72177406882885	host	mraZ	0.6967974437267561	0	1
gene-NWMN_RS15820	105	86	72	17.634450662814874	23.949967076009116	20.903501597811402	23.936216950598677	25.1655993226195	21.939648979770933	13.829491588376378	19.635334085769408	12.067684350334384	16.575993076469416	24.94998661773445	10.014564660342977	7.318705499898758	8.685452923712269	6.9070564670042645	5.944942696697346	9.879347553251513	4.0564516088140605	host	gene-NWMN_RS15820	0.5176951761176803	0	1
gene-NWMN_RS05285	289	270	357	88.4928796897619	86.85469987805715	107.13044568878344	75.1415418196009	90.59615756143019	111.46757142948137	86.92823284122295	86.84859307167237	65.09235801089456	71.10228609117145	79.38632105642779	43.9770013345496	41.472664499426294	46.07066333447377	40.71528022655145	36.38304930378776	27.076730331133774	47.156249952463455	host	gene-NWMN_RS05285	0.382097701125522	0	1
gene-NWMN_RS01090	531	334	617	165.76383623045982	130.42632672718216	139.97880534248708	165.43258803831492	133.9584210096361	158.53165714415127	149.4902185981637	153.30664690043037	67.28648243822808	95.09385501764034	143.54342950203065	41.36450620576447	40.65947499943754	64.95208273384827	23.629403702909325	30.43810660709041	40.24919373546913	17.746975788561517	host	gene-NWMN_RS01090	0.5609779988515562	0	1
gene-NWMN_RS07300	22	15	27	9.939417646313839	6.9252916846291415	10.451750798905701	9.392692727450113	5.8074459975275765	6.723440816381416	6.914745794188189	4.908833521442352	4.753936259222636	10.46904825882279	7.776619205527621	4.354158547975207	6.776579166572924	3.3986554918874097	5.452939316055998	5.944942696697346	5.122624657241525	5.070564511017576	host	phoU	0.3470548797568931	0	1
gene-NWMN_RS08440	239	177	461	115.42549524751554	113.69020515599507	138.48569808550053	119.07510457702885	126.98948581260301	133.05335510312696	94.8307994631523	119.70001740747888	61.80117136989427	49.29176888529064	64.8051600460635	43.54158547975208	30.3590746662467	34.741811694849076	27.991755155754124	27.82233182054358	38.41968492931144	20.78931449517206	host	gene-NWMN_RS08440	0.5565120340768686	0	1
gene-NWMN_RS11810	1035	681	811	271.8911665830366	265.4695145774504	266.14636855784875	291.77945472691806	277.2087556153163	256.19848163474444	184.3932211783517	238.64482965781278	130.18471602178911	138.27867908528435	195.71158333911177	81.8581807019339	77.25300249893134	81.94536019328532	69.79762324551677	72.05270548397183	72.44854872384443	57.80443542560037	host	gene-NWMN_RS11810	0.5277589976004639	0	1
gene-NWMN_RS01530	55	31	90	17.634450662814874	13.562029549065402	19.783671155071506	17.57342510297118	12.002055061556991	21.585783673645597	9.878208277411698	9.062461885739726	17.187308014112606	17.884624108822265	9.720774006909526	17.41663419190083	13.011031999820014	8.685452923712269	15.995288660430928	15.219053303545206	9.879347553251513	15.718749984154487	host	gene-NWMN_RS01530	0.3624405652951777	0	1
gene-NWMN_RS05590	85	65	178	37.19265957975501	34.626458423145706	48.899262666308815	40.29768170164081	24.39127318961582	35.032665306408425	30.293172050729208	26.4321805000742	37.30011526466991	25.300199958821743	12.961032009212701	28.30203056183885	32.527579999550035	14.349878743524618	23.26587441517226	31.864892854297775	10.24524931448305	31.437499968308973	host	gene-NWMN_RS05590	0.4247403916427608	0	1
gene-NWMN_RS01740	62	30	264	36.23078045269238	27.124059098130804	77.64157736329949	32.116949326119745	27.10141465512869	69.35760000056618	30.293172050729208	21.14574440005936	67.65216984278366	32.71577580882122	15.553238411055242	66.18320992922315	36.59352749949379	22.657703279249397	62.52703749077544	35.19406076444829	24.149516241281475	62.87499993661795	host	gene-NWMN_RS01740	0.5161716751529668	0	1
gene-NWMN_RS00245	30	59	48	14.107560530251899	15.87046011060845	17.917287083838346	13.634553959201778	14.71219652706986	12.03142040826148	11.853849932894038	13.593692828609589	9.507872518445271	13.086310323528487	21.061677014970638	6.966653676760332	7.318705499898758	7.930196147737289	4.725880740581865	8.322919775376285	7.683936985862288	5.577620962119334	host	gene-NWMN_RS00245	0.4125699188158739	0	1
gene-NWMN_RS11275	8	9	2	1.923758254125259	3.7511996625074517	0.7465536284932643	2.7269107918403557	3.0973045320147077	1.0615959183760129	1.3170944369882265	1.5104103142899543	1.828437022777937	0.4362103441176163	1.29610320092127	0.43541585479752076	1.3553158333145847	0.7552567759749799	0.36352928773706655	0.23779770786789384	0.731803522463075	1.5211693533052728	host	gene-NWMN_RS11275	0.7294413163934033	0	1
gene-NWMN_RS03300	409	1834	649	146.84688006489478	665.4051093647834	272.4920744000415	79.68639313933484	333.34740025808287	205.9496081649465	262.76034017915117	294.5300112865411	411.7640175295914	519.0903094999634	1308.416181330022	364.00765461072734	648.1120314910345	1389.672467793963	227.20580483566658	212.35335312602922	793.6409201112049	177.46975788561517	host	adhP	0.8102735896784108	0	1
gene-NWMN_RS09355	3427	2018	2011	738.4025432084119	601.0576074617709	524.4539240165182	629.3104127391576	609.0075036073919	649.69670204612	365.1644326549858	345.88396197239956	312.6627308950272	314.5076581088013	328.23813563331163	230.3349871878885	373.5250436614996	196.36676175349479	284.279903010386	365.73287470082073	321.2617463612899	184.56854820103976	host	gene-NWMN_RS09355	0.5258293276583644	0	1
gene-NWMN_RS13595	124	113	97	34.627648574254664	53.093902915490084	42.9268336383627	32.72292950208427	31.360208386648914	32.55560816353106	25.024794302776304	24.921770185784247	13.530433968556734	20.06567582941035	35.96686382556524	10.014564660342977	11.926779333168346	9.440709699687249	6.9070564670042645	5.469347280961559	14.270168688029964	3.0423387066105456	host	lnsB	0.6108032264153769	0	1
gene-CPT_phageK_gp078	1	0	0	0.0	1.7313229211572854	1.866384071233161	59.083067156541034	11.227728928553315	241.33613877748027	376.3597353693857	69.85647703591039	901.4194522295229	663.9121437470119	640.5990070553378	675.3299907909548	374.8803594948142	490.91690438373695	547.4751073320222	209.97537604735027	226.85909196355325	358.99596738004436	phage	gene-CPT_phageK_gp078	0.9678666979918008	0	0
gene-NWMN_RS08490	67	27	151	25.650110055003452	16.44756775099421	33.5949132821969	37.87376099778272	20.906805591099275	29.724685714528363	36.87864423567034	35.494642385813926	38.39717747833668	17.884624108822265	14.25713521013397	23.0770403042686	9.487210833202093	7.552567759749799	13.087054358534395	8.56071748324418	8.415740508325364	17.746975788561517	host	gene-NWMN_RS08490	0.5492293202845905	0	1
gene-NWMN_RS10350	36	14	61	13.466307778876812	7.2138455048220225	23.143162483291196	20.300335894811536	9.291913596044122	17.339400000141545	10.536755495905812	8.30725672859475	19.74711984600172	9.596627570587557	5.18441280368508	12.627059789128102	11.65571616650543	4.531540655849879	6.9070564670042645	10.225301438319436	6.2203299409361374	16.225806435256242	host	gene-NWMN_RS10350	0.4789581536746883	0	1
gene-NWMN_RS12225	44	24	32	12.18380227612664	7.7909531452077845	10.825027613152333	12.11960351929047	6.581772130531253	10.969824489885466	8.561113840423472	4.153628364297375	9.87355992300086	8.287996538234708	23.32985761658286	6.5312378219628116	4.065947499943754	4.531540655849879	2.5447050141594656	1.1889885393394692	5.122624657241525	3.0423387066105456	host	gene-NWMN_RS12225	0.6300944425355784	0	1
gene-NWMN_RS08965	309	294	537	132.41869315895534	147.45100211856214	151.55038658413267	121.19603519290469	140.54019314016736	125.26831836836953	101.41627164809344	117.43440193604395	89.22772671156332	80.2627033176414	89.10709506333731	43.9770013345496	52.85731749926881	60.79817046598588	49.07645384450398	39.236621798202485	38.78558669054298	41.57862899034412	host	gene-NWMN_RS08965	0.4632388350065468	0	1
gene-NWMN_RS14605	638	549	813	237.26351800878194	263.16108401590736	351.2534822060809	234.21133801028833	309.73045320147077	257.2600775531205	177.80774899341057	293.7748061293961	143.34946258579026	110.36121706175692	141.59927470064875	90.56649779788432	66.41047583241466	74.01516404554803	77.79526757573224	71.57711006823605	80.13248570970671	60.33971768110916	host	gene-NWMN_RS14605	0.5193783270754767	0	1
gene-NWMN_RS02090	396	332	297	95.86728633057541	127.25223470506047	88.46660497645183	93.3209470985366	102.21104955648535	89.52792244971043	74.08656208058774	64.94764351446804	44.61386335578166	45.36587578823209	79.06229525619747	22.64162444947108	27.64844299961753	38.895723962711465	20.357640113275725	15.694648719280995	21.95410567389225	15.718749984154487	host	gene-NWMN_RS02090	0.6022003272667968	0	1
gene-NWMN_RS03860	2107	1504	2900	758.6020048767272	721.961658122588	802.5451506302592	1011.6839037727719	955.5184481265372	799.7355918432631	610.143997934796	836.0121089594898	400.7933953929238	382.5564717911495	587.4587758175657	241.65579941262402	207.09225933046855	245.83608057985595	169.404648085473	183.81762818188196	255.03352757838164	148.0604837217132	host	gene-NWMN_RS03860	0.5502534929313024	0	1
gene-NWMN_RS09845	94	54	111	41.36080246369307	40.97464246738909	41.807003195622805	50.59934469303771	49.16970944573348	42.463836735040516	30.622445659976265	40.781078485828765	24.866743509779944	23.991568926468894	28.838296220498258	15.239554917913226	11.384652999842512	15.105135519499598	12.72352507079733	11.889885393394692	11.342954598177663	5.577620962119334	host	trmL	0.517265392609822	0	1
gene-NWMN_RS01015	1	0	1	0.32062637568754315	0.8656614605786427	0.37327681424663217	0.6059801759645235	2.3229783990110304	1.4154612245013507	0.3292736092470566	0.0	0.0	0.0	0.3240258002303175	0.8708317095950415	0.5421263333258339	0.37762838798748993	0.36352928773706655	0.7133931236036816	0.0	0.0	host	gene-NWMN_RS01015	1.0488088481701514	0	1
gene-NWMN_RS11835	467	552	657	109.65422048513976	188.13709076575836	225.0859189907192	84.83722463503328	133.18409487663243	307.50895102291844	86.26968562272883	95.9110549574121	194.91138662812807	139.5873101176372	337.63488383999083	215.53084812477277	114.65971949841388	148.40795647908354	193.03405178838233	59.92502238270925	63.30100469305599	152.62399178162903	host	czrB	0.455846346010926	0	1
gene-NWMN_RS05255	238	175	216	120.55551725851623	152.3564170618411	137.73914445700728	48.17542398917961	91.75764676093571	70.4191959189422	51.366683042540835	60.03880999302569	54.121735874226935	88.11448951175848	70.96165025043953	41.36450620576447	26.293127166302945	39.65098073868644	28.718813731228256	20.688400584506766	29.272140898523002	17.23991933745976	host	purF	0.6087205875521293	0	1
gene-NWMN_RS12520	31	22	20	6.412527513750863	6.6367378644362605	5.225875399452851	9.089702639467852	10.453402795549637	4.60024897962939	4.939104138705849	3.0208206285799086	4.0225614501114615	5.234524129411395	5.508438603915398	3.483326838380166	2.9816948332920865	3.7762838798748994	3.998822165107732	3.09137020228262	3.6590176123153753	3.0423387066105456	host	gene-NWMN_RS12520	0.4521885940671677	0	1
gene-NWMN_RS00650	24	84	18	8.01565939218858	42.417411568353494	10.451750798905701	9.089702639467852	57.30013384227209	9.554363265384117	4.939104138705849	37.76025785724886	5.119623663778223	6.543155161764243	9.396748206679208	2.612495128785125	1.3553158333145847	3.3986554918874097	4.725880740581865	1.664583955075257	1.8295088061576876	2.535282255508788	host	gene-NWMN_RS00650	1.2053419316653928	0	1
gene-CPT_phageK_gp166	2	1	3	3.5268901325629747	4.328307302893213	0.7465536284932643	7.877742287538805	6.581772130531253	32.55560816353106	210.73510991811625	28.697795971509134	354.71678241891976	828.7996538234709	444.2393721157653	1014.5189416782234	15928.213799446326	2538.4180240519077	14768.377314318328	61235.049955353476	27685.956763584287	48343.26910449267	phage	gene-CPT_phageK_gp166	2.272988116657709	0	0
gene-NWMN_RS09270	517	448	380	126.326792020892	141.9684795348974	114.22270515946944	123.31696580878052	152.54224820172433	131.99175918475095	83.96477035799944	118.18960709318893	65.09235801089456	59.760817144113425	85.54281126080383	39.18742693177687	40.11734866611171	35.87469685881155	38.89763378786612	37.809835550995125	40.24919373546913	21.296370946273818	host	gene-NWMN_RS09270	0.5406886912059811	0	1
gene-NWMN_RS10170	24	11	44	8.656912143563666	7.5023993250149035	17.544010269591713	10.60465307937916	8.130424396538608	12.385285714386818	7.573293012682302	6.041641257159817	9.87355992300086	5.234524129411395	9.396748206679208	9.579148805545456	5.963389666584173	3.7762838798748994	6.543527179267198	6.896133528168922	5.122624657241525	5.577620962119334	host	gene-NWMN_RS10170	0.4213492452768155	0	1
gene-NWMN_RS12035	606	290	598	193.33770453958851	112.82454369541644	138.85897489974718	220.87977413906881	127.37664887910485	132.34562449087628	115.90431045496393	121.96563287891381	81.1826038113404	66.74018264999529	67.07334064767572	48.3311598825248	33.06970633287587	23.035331667236886	43.623514528447984	37.809835550995125	24.88131976374455	36.50806447932655	host	gene-NWMN_RS12035	0.6546680671734344	0	1
