Geneid	0_R1	0_R2	10_R1	10_R2	35_R1	35_R2	Entity	Symbol
gene-PA3153	9	46	352	356	216	186	host	wzx
gene-PA5458	14	8	1	1	0	3	host	gene-PA5458
gene-PA0326	18	12	1	1	4	3	host	gene-PA0326
gene-PA5079	8	5	0	0	1	0	host	gene-PA5079
gene-PA0757	9	8	0	2	1	2	host	gene-PA0757
gene-PHIKZ067	1	2	584	558	7396	7330	phage	gene-PHIKZ067
gene-PA5298	4	18	9	10	5	5	host	gene-PA5298
gene-PA3783	7	4	0	0	1	0	host	gene-PA3783
gene-PA2086	3	1	0	0	0	0	host	gene-PA2086
gene-PA0167	12	13	1	1	0	0	host	gene-PA0167
gene-PA4254	13	94	706	710	586	561	host	rpsQ
gene-PA5176	10	13	1	1	5	3	host	gene-PA5176
gene-PA1733	4	3	1	0	1	1	host	gene-PA1733
gene-PHIKZ165	7	2	1786	1766	14527	14235	phage	gene-PHIKZ165
gene-PA0886	10	9	0	0	0	1	host	gene-PA0886
gene-PA4287	2	2	0	0	3	3	host	gene-PA4287
gene-PA5521	11	4	1	1	0	1	host	gene-PA5521
gene-PA4809	5	6	1	0	0	0	host	fdhE
gene-PA0158	53	35	12	3	13	9	host	gene-PA0158
gene-PA2776	13	1	7	6	2	3	host	gene-PA2776
gene-PA5138	6	10	2	2	0	0	host	gene-PA5138
gene-PA3123	1	1	0	2	2	5	host	gene-PA3123
gene-PA3542	18	5	0	0	0	0	host	alg44
gene-PHIKZ_p28	1	0	32	35	564	573	phage	gene-PHIKZ_p28
gene-PA3342	6	6	0	2	2	2	host	gene-PA3342
gene-PA1799	3	7	2	1	1	2	host	parR
gene-PA2932	9	3	0	2	0	0	host	morB
gene-PA3537	12	15	0	0	1	1	host	argF
gene-PA3717	6	6	0	1	1	1	host	gene-PA3717
gene-PA4682	12	4	27	26	33	27	host	gene-PA4682
gene-PA1898	4	5	0	0	4	4	host	qscR
gene-PA4603	4	3	0	0	0	0	host	gene-PA4603
gene-PA2189	3	2	1	2	1	1	host	gene-PA2189
gene-PA2252	15	40	0	3	3	3	host	gene-PA2252
gene-PA5285	44	129	10	9	8	9	host	gene-PA5285
gene-PA1488	6	7	2	2	1	2	host	gene-PA1488
gene-PA5200	11	4	1	1	1	0	host	amgR
gene-PA2192	1	0	0	1	0	0	host	gene-PA2192
gene-PA3476	6	27	3	4	1	2	host	rhlI
gene-PA0197	9	6	0	0	4	5	host	tonB2
gene-PA2917	7	8	1	0	2	2	host	gene-PA2917
gene-PA3151	14	88	286	271	172	168	host	hisF2
gene-PA3291	5	2	88	86	71	66	host	gene-PA3291
gene-PA5374	5	16	32	32	42	38	host	betI
gene-PA1053	81	305	2	1	0	2	host	gene-PA1053
gene-PA1601	10	14	0	0	0	0	host	gene-PA1601
gene-PA2455	5	4	3	2	3	2	host	gene-PA2455
gene-PA0781	12	6	0	0	0	0	host	gene-PA0781
gene-PA4997	22	62	9	8	13	11	host	msbA
gene-PA2016	2	3	35	34	29	30	host	liuR
gene-PA2003	5	3	0	0	1	0	host	bdhA
gene-PA4839	28	28	2	3	8	4	host	speA
gene-PA0030	7	2	1	2	4	3	host	gene-PA0030
gene-PA2183	0	1	0	0	0	0	host	gene-PA2183
gene-PA0499	9	5	5	5	10	3	host	gene-PA0499
gene-PA2614	2	15	0	0	0	1	host	lolA
gene-PA2282	3	4	0	0	0	0	host	gene-PA2282
gene-PA2097	4	4	0	0	0	0	host	gene-PA2097
gene-PA2222	1	0	7	8	4	6	host	gene-PA2222
gene-PA3556	17	8	0	0	1	0	host	arnT
gene-PA5249	6	3	2	1	1	0	host	gene-PA5249
gene-PHIKZ_t03	0	0	3	5	48	58	phage	gene-PHIKZ_t03
gene-PA1676	1	0	0	0	1	0	host	gene-PA1676
gene-PA0440	17	4	0	0	0	0	host	gene-PA0440
gene-PA2740	11	29	5	5	1	1	host	pheS
gene-PA0617	6	2	0	0	2	1	host	gene-PA0617
gene-PA3482	32	55	7	9	12	11	host	metG
gene-PHIKZ246	1	0	2438	2363	1634	1581	phage	gene-PHIKZ246
gene-PA2512	11	8	0	0	0	0	host	antA
gene-PA3019	17	41	0	0	3	6	host	gene-PA3019
gene-PA5205	12	3	0	1	0	0	host	gene-PA5205
gene-PA0488	3	1	0	0	1	1	host	gene-PA0488
gene-PA0820	10	14	26	32	45	45	host	gene-PA0820
gene-PA3107	12	22	0	0	1	0	host	metZ
gene-PA5369	16	32	433	594	783	803	host	pstS
gene-PA1037	8	9	1	1	3	1	host	gene-PA1037
gene-PHIKZ_p85	7	6	2990	3023	49132	48016	phage	gene-PHIKZ_p85
gene-PA0164	19	10	0	0	0	0	host	gene-PA0164
gene-PA5022	53	30	6	4	9	6	host	gene-PA5022
gene-PA0947	13	60	11	8	9	8	host	gene-PA0947
gene-PHIKZ_p80	0	0	420	431	488	507	phage	gene-PHIKZ_p80
gene-PA1529	16	26	22	25	12	15	host	lig
gene-PA2340	4	4	1	1	0	2	host	gene-PA2340
gene-PA1344	5	6	0	0	0	0	host	gene-PA1344
gene-PA3050	9	28	2	0	1	1	host	pyrD
gene-PA1384	8	10	8	4	3	5	host	galE
gene-PHIKZ236	0	4	9036	7786	4857	5036	phage	gene-PHIKZ236
gene-PA5067	3	17	2	3	2	1	host	hisE
gene-PA4645	13	29	45	42	35	36	host	gene-PA4645
gene-PA1593	3	11	0	0	1	0	host	gene-PA1593
gene-PHIKZ229	0	1	308	323	907	927	phage	gene-PHIKZ229
gene-PHIKZ063	1	2	5711	5693	112246	111747	phage	gene-PHIKZ063
gene-PA5469	6	2	0	1	0	0	host	gene-PA5469
gene-PA4479	13	11	0	0	0	1	host	mreD
gene-PHIKZ029	2	1	8257	8093	682363	676735	phage	gene-PHIKZ029
gene-PA0636	7	7	7	4	49989	12	host	gene-PA0636
gene-PA4277.3	181	751	47	41	48	42	host	gene-PA4277.3
gene-PA1821	14	43	2	1	1	2	host	gene-PA1821
gene-PA5379	16	5	7	13	15	13	host	sdaB
gene-PA3398	10	11	0	0	0	0	host	gene-PA3398
gene-PA3313	8	11	3	8	0	3	host	gene-PA3313
gene-PA1808	4	8	2	1	0	0	host	gene-PA1808
gene-PA4526	18	21	14	1822	12	10	host	pilB
gene-PA4104	4	6	0	0	2	0	host	gene-PA4104
gene-PA0061	4	5	0	0	0	0	host	gene-PA0061
gene-PA3641	23	77	9	7	8	4	host	gene-PA3641
gene-PA0047	6	2	0	0	2	0	host	gene-PA0047
gene-PA0132	17	12	0	0	1	0	host	gene-PA0132
gene-PA0162	11	11	0	0	2	2	host	opdC
gene-PA2523	2	4	19	20	28	22	host	gene-PA2523
gene-PA3296	9	0	1	0	2	0	host	phoA
gene-PA1491	7	2	2	1	1	0	host	gene-PA1491
gene-PA5478	28	25	0	0	2	2	host	gene-PA5478
gene-PA0754	13	3	0	0	0	0	host	gene-PA0754
gene-PA4082	43	11	0	0	1	0	host	cupB5
gene-PA5302	13	3	65	83	124	118	host	dadX
gene-PA4816	10	10	1	1	1	1	host	gene-PA4816
gene-PA5080	11	11	0	1	2	3	host	gene-PA5080
gene-PA4301	4	5	0	3	0	0	host	tadB
gene-PA0222	16	9	0	0	0	0	host	gene-PA0222
gene-PA2991	19	38	9	9	8	9	host	sth
gene-PA0674	2	2	25	15	34	19	host	vreA
gene-PA3281	3	0	0	0	1	1	host	gene-PA3281
gene-PA4888	16	22	0	0	1	0	host	desB
gene-PHIKZ020	0	1	1685	1634	1821	1823	phage	gene-PHIKZ020
gene-PA0839	4	4	0	1	0	0	host	gene-PA0839
gene-PA1450	10	4	0	1	2	2	host	gene-PA1450
gene-PA5031	13	1	0	0	0	2	host	gene-PA5031
gene-PA4681	4	5	38	44	76	49	host	gene-PA4681
gene-PA4291	11	18	238	28	24	22	host	gene-PA4291
gene-PA4773	21	29	2	1	3	2	host	gene-PA4773
gene-PA4047	7	11	0	0	0	1	host	ribA
gene-PA2010	4	3	1	1	0	0	host	gene-PA2010
gene-PA1569	6	4	0	1	0	0	host	gene-PA1569
gene-PA3906	4	4	1	0	0	0	host	gene-PA3906
gene-PA0135	2	0	0	0	0	0	host	gene-PA0135
gene-PA1377	4	4	1	0	2	1	host	gene-PA1377
gene-PA3286	11	19	1	2	3	4	host	gene-PA3286
gene-PA0993	3	1	0	0	1	1	host	cupC2
gene-PA0079	12	9	0	0	2	0	host	gene-PA0079
gene-PA4585	7	3	0	0	1	0	host	rtcA
gene-PA4099	16	4	5	7	4	13	host	gene-PA4099
gene-PA2601	2	3	13	9	20	25	host	gene-PA2601
gene-PA4625	39	364	23	23	31	43	host	gene-PA4625
gene-PA4423	18	28	6	8	13	15	host	gene-PA4423
gene-PA5524	14	8	0	0	0	0	host	gene-PA5524
gene-PA4992	7	9	0	1	0	1	host	gene-PA4992
gene-PA2302	31	6	2	2	10	2	host	ambE
gene-PA0463	14	10	0	0	0	0	host	creB
gene-PA3237	0	1	0	0	0	1	host	gene-PA3237
gene-PA1176	1	3	0	0	0	1	host	napF
gene-PA3746	35	108	9	10	5	2	host	ffh
gene-PA1820	10	11	4	4	4	2	host	nhaB
gene-PA2765	4	8	3	2	2	1	host	gene-PA2765
gene-PA0741	1	0	0	0	0	0	host	gene-PA0741
gene-PA3170	11	7	0	0	0	0	host	gene-PA3170
gene-PA1598	2	3	0	0	0	0	host	gene-PA1598
gene-PA2318	2	1	0	0	0	0	host	gene-PA2318
gene-PA4734	4	6	2	3	4	2	host	gene-PA4734
gene-PA2993	10	22	0	0	0	1	host	gene-PA2993
gene-PA1390	8	3	1	1	2	3	host	gene-PA1390
gene-PA2986	17	25	2	3	0	0	host	gene-PA2986
gene-PA0579	76	472	97	110	63	71	host	rpsU
gene-PA2763	1	0	0	0	0	0	host	gene-PA2763
gene-PA1530	4	14	0	0	0	0	host	gene-PA1530
gene-PA5358	10	12	12	4	9	7	host	ubiA
gene-PA2201	3	2	0	0	0	0	host	gene-PA2201
gene-PA4198	21	7	0	0	1	0	host	gene-PA4198
gene-PA1303	3	2	0	0	0	0	host	gene-PA1303
gene-PA4571	15	7	3	7	4	7	host	gene-PA4571
gene-PA4897	46	21	1	0	2	2	host	gene-PA4897
gene-PA4039	22	21	0	1	0	0	host	gene-PA4039
gene-PA4349	9	5	0	0	1	4	host	gene-PA4349
gene-PHIKZ185	4	5	15266	14354	4528	4715	phage	gene-PHIKZ185
gene-PA2572	5	5	0	0	3	1	host	gene-PA2572
gene-PA2483	8	17	0	0	0	0	host	gene-PA2483
gene-PA5494	4	6	2	2	1	1	host	gene-PA5494
gene-PA0096	4	6	1	0	0	1	host	gene-PA0096
gene-PA2210	1	1	0	0	1	1	host	gene-PA2210
gene-PA3712	6	7	0	0	0	0	host	gene-PA3712
gene-PA1557	10	15	6	3	4	5	host	ccoN2
gene-PA5163	23	16	5	3	0	0	host	rmlA
gene-PA2606	3	5	0	0	1	0	host	gene-PA2606
gene-PA5311	9	4	1	0	1	1	host	gene-PA5311
gene-PA2814	3	1	0	0	0	0	host	gene-PA2814
gene-PA1741	2	3	0	0	1	0	host	gene-PA1741
gene-PA4518	0	1	0	0	0	0	host	gene-PA4518
gene-PA0517	1	1	0	0	0	0	host	nirC
gene-PA2997	10	24	5	6	3	1	host	nqrC
gene-PA4828	8	3	1	1	0	0	host	gene-PA4828
gene-PA1954	11	3	0	0	1	0	host	gene-PA1954
gene-PA2031	1	4	0	0	1	2	host	gene-PA2031
gene-PA1618	1	6	1	0	0	2	host	gene-PA1618
gene-PA5172	18	7	30	25	12	6	host	arcB
gene-PA3984	8	24	0	0	2	2	host	lnt
gene-PA4482	8	6	5	8	6	5	host	gatC
gene-PA3516	13	2	0	0	1	1	host	gene-PA3516
gene-PA0246	18	10	0	0	0	0	host	gene-PA0246
gene-PA5414	6	5	0	1	4	1	host	gene-PA5414
gene-PA1944	4	9	2	2	4	4	host	gene-PA1944
gene-PA0963	26	76	14	9	15	13	host	aspS
gene-PA5330	10	14	1	4	2	6	host	gene-PA5330
gene-PA3569	10	1	0	0	0	0	host	mmsB
gene-PHIKZ204	0	0	706	583	353	314	phage	gene-PHIKZ204
gene-PA3672	9	4	0	0	1	0	host	gene-PA3672
gene-PA3311	17	9	0	1	38	47	host	gene-PA3311
gene-PA0181	12	6	0	0	0	2	host	gene-PA0181
gene-PA1648	2	2	0	0	0	0	host	gene-PA1648
gene-PHIKZ078	0	0	952	915	14763	14926	phage	gene-PHIKZ078
gene-PA1903	17	3	1	0	0	0	host	phzE2
gene-PA4612	6	2	0	3	0	1	host	gene-PA4612
gene-PA1757	8	13	11	10	7	4	host	thrH
gene-PA3889	9	9	0	0	1	0	host	gene-PA3889
gene-PA5137	7	14	0	1	2	1	host	gene-PA5137
gene-PA0655	2	12	7	17	23	19	host	gene-PA0655
gene-PA3664	4	21	1	1	0	1	host	gene-PA3664
gene-PA4155	8	0	0	0	0	0	host	gene-PA4155
gene-PA3479	6	13	1	0	5	2	host	rhlA
gene-PA4652	14	8	23	32	6150	33	host	gene-PA4652
gene-PA2824	16	11	0	1	0	1	host	gene-PA2824
gene-PA0021	7	2	0	0	2	0	host	gene-PA0021
gene-PA2757	5	8	1	0	1	2	host	gene-PA2757
gene-PA0001	21	90	45	38	25	20	host	dnaA
gene-PA4507	5	2	0	0	0	0	host	gene-PA4507
gene-PA0044	17	38	0	1	0	2	host	exoT
gene-PA2185	6	1	2	0	0	0	host	katN
gene-PA3559	13	10	2	2	0	0	host	gene-PA3559
gene-PHIKZ264	1	1	1965	3448	2186	2528	phage	gene-PHIKZ264
gene-PA3573	12	6	0	0	0	0	host	gene-PA3573
gene-PA2738	42	226	18	17	34	29	host	himA
gene-PA4038	12	6	0	0	1	1	host	gene-PA4038
gene-PA2953	21	61	7	8	26	25	host	gene-PA2953
gene-PA1796.1	77	619	16	12	37	34	host	gene-PA1796.1
gene-PA3315	6	3	0	0	0	0	host	gene-PA3315
gene-PA4011	5	22	0	0	2	3	host	gene-PA4011
gene-PA4581	9	5	0	0	3	0	host	rtcR
gene-PA0836.1	1	1	0	0	0	1	host	gene-PA0836.1
gene-PA1386	5	4	2	1	3	2	host	gene-PA1386
gene-PA3274	2	4	0	0	0	0	host	gene-PA3274
gene-PA0664	8	3	5	6	9	12	host	gene-PA0664
gene-PA1580	18	92	53	55	38	28	host	gltA
gene-PA5460	2	1	0	0	0	0	host	gene-PA5460
gene-PA0216	11	4	1	0	1	0	host	gene-PA0216
gene-PA0844	13	4	1	1	0	0	host	plcH
gene-PA2976	31	105	35	36	36	28	host	rne
gene-PA4780	15	8	0	1	2	1	host	gene-PA4780
gene-PA5146	32	47	1	2	11	6	host	gene-PA5146
gene-PA2599	7	3	0	0	1	0	host	gene-PA2599
gene-PA5351	25	39	8	7	11	10	host	rubA1
gene-PA2692	3	6	0	0	0	0	host	gene-PA2692
gene-PA2053	4	4	0	0	0	0	host	cynT
gene-PA3989	6	13	1	0	0	0	host	holA
gene-PA1771	8	5	0	0	1	0	host	estX
gene-PA1334	2	8	0	0	1	1	host	gene-PA1334
gene-PA1424a	3	1	0	0	0	0	host	gene-PA1424a
gene-PA4633	12	9	242	278	459	4863	host	gene-PA4633
gene-PA3677	9	3	1	1	0	0	host	gene-PA3677
gene-PA3613	24	9	1	1	3	4	host	gene-PA3613
gene-PHIKZ_p04	1	1	14	16	152	168	phage	gene-PHIKZ_p04
gene-PA4207	24	16	0	1	1	1	host	mexI
gene-PA4544	12	34	0	1	4	2	host	rluD
gene-PA3835	4	3	4	4	5	2	host	gene-PA3835
gene-PA2307	4	1	3	7	1	4	host	gene-PA2307
gene-PA2493	9	4	0	0	0	1	host	mexE
gene-PA1783	3	1	0	0	1	0	host	nasA
gene-PA3709	14	11	1	0	2	0	host	gene-PA3709
gene-PA5000	16	31	38	45	53	47	host	wapR
gene-PA4565	11	34	1	1	7	3	host	proB
gene-PA5392	5	3	0	0	0	1	host	gene-PA5392
gene-PA3557	2	7	0	0	0	0	host	arnE
gene-PA5510	16	13	1	2	0	2	host	gene-PA5510
gene-PA0883	4	0	0	0	0	0	host	gene-PA0883
gene-PA3632	3	18	0	0	0	0	host	gene-PA3632
gene-PHIKZ002	0	1	86	127	1077	1116	phage	gene-PHIKZ002
gene-PHIKZ092	1	0	2012	1973	163159	162852	phage	gene-PHIKZ092
gene-PA4159	6	1	0	0	4	1	host	fepB
gene-PA2555	8	4	1	0	0	1	host	gene-PA2555
gene-PA2862	15	5	2	3	4	2	host	lipA
gene-PHIKZ228	0	4	2211	2189	6058	5744	phage	gene-PHIKZ228
gene-PA2564	5	1	0	0	0	1	host	gene-PA2564
gene-PA3458	6	1	0	0	1	0	host	gene-PA3458
gene-PA1810	7	7	4	1	1	1	host	gene-PA1810
gene-PA1889	9	12	0	0	3	1	host	gene-PA1889
gene-PA4697	6	4	4	5	5	5	host	gene-PA4697
gene-PA0262	29	9	2	2	4	2	host	gene-PA0262
gene-PA3358	8	2	1	0	1	0	host	gene-PA3358
gene-PA4893	15	5	0	0	0	0	host	ureG
gene-PA4660	6	8	3	5	7	6	host	phr
gene-PA0657	10	5	14	17	25	34	host	gene-PA0657
gene-PA2975	9	23	4	6	6	3	host	rluC
gene-PA3285	7	7	0	0	0	0	host	gene-PA3285
gene-PA0266	16	37	5	5	6	6	host	gene-PA0266
gene-PA4471	2	5	0	0	0	0	host	gene-PA4471
gene-PA0069	15	11	0	0	2	0	host	gene-PA0069
gene-PA0551	18	28	4	4	3	2	host	epd
gene-PA4755	5	24	1	0	0	1	host	greA
gene-PA1084	10	21	1	1	1	2	host	flgI
gene-PA2739	27	106	17	15	24	17	host	pheT
gene-PA3236	10	3	1	0	0	1	host	gene-PA3236
gene-PA3526	12	5	1	1	1	0	host	gene-PA3526
gene-PA0808	2	3	0	0	0	0	host	gene-PA0808
gene-PA4204	12	9	1	2	2	1	host	ppgL
gene-PA4257	35	266	1722	1521	1381	1245	host	rpsC
gene-PA3017	1	10	3	1	2	11	host	gene-PA3017
gene-PA5294	17	5	3	0	2	0	host	gene-PA5294
gene-PA1536	2	3	1	1	0	0	host	gene-PA1536
gene-PA1673	7	5	0	1	0	0	host	gene-PA1673
gene-PA4177	2	2	0	0	0	0	host	gene-PA4177
gene-PA3256	5	4	0	0	0	0	host	gene-PA3256
gene-PA4116	7	6	0	0	0	0	host	bphO
gene-PA0597	5	2	0	2	1	4	host	gene-PA0597
gene-PA4361	8	4	3	4	10	12	host	gene-PA4361
gene-PHIKZ077	2	3	3143	3091	64416	69405	phage	gene-PHIKZ077
gene-PHIKZ098	0	0	617	613	55840	55807	phage	gene-PHIKZ098
gene-PA4738	4	9	2	2	10	5	host	gene-PA4738
gene-PA1318	23	53	6	6	1	0	host	cyoB
gene-PA1007	7	15	2	2	1	3	host	gene-PA1007
gene-PA1831	7	11	2	1	2	1	host	gene-PA1831
gene-PA2209	4	2	0	0	1	0	host	gene-PA2209
gene-PA0559	12	8	2	2	1	1	host	gene-PA0559
gene-PA3227	4	5	1	3	3	3	host	ppiA
gene-PA4460	16	37	55	41	44	33	host	gene-PA4460
gene-PA0738	0	0	0	0	0	0	host	gene-PA0738
gene-PA2497	4	1	10	5	7	7	host	gene-PA2497
gene-PA2234	1	5	1	2	0	1	host	pslD
gene-PHIKZ064	9	1	1348	1311	29079	31459	phage	gene-PHIKZ064
gene-PA0238	4	3	0	0	0	0	host	gene-PA0238
gene-PA3615	6	16	0	0	0	0	host	gene-PA3615
gene-PA0364	21	9	14	22	9	31	host	gene-PA0364
gene-PA4690.4	139	946	28	27	32	26	host	gene-PA4690.4
gene-PA1851	9	4	3	1	7	6	host	gene-PA1851
gene-PA4550	7	7	2	1	1	1	host	fimU
gene-PA4013	7	9	1	0	1	1	host	gene-PA4013
gene-PHIKZ_p83	0	2	3519	3371	30200	29781	phage	gene-PHIKZ_p83
gene-PA2349	3	3	0	0	0	0	host	gene-PA2349
gene-PA2004	13	8	0	0	0	0	host	gene-PA2004
gene-PA4887	27	19	0	0	6	4	host	gene-PA4887
gene-PA3739	11	6	1	1	4	3	host	gene-PA3739
gene-PHIKZ_p32	0	0	41	47	212	237	phage	gene-PHIKZ_p32
gene-PA5528	8	16	1	0	1	2	host	gene-PA5528
gene-PA1272	8	10	1	0	2	2	host	cobO
gene-PA4653	6	4	20	21	29	35	host	gene-PA4653
gene-PA3566	5	4	8	9	2	3	host	gene-PA3566
gene-PA1615	1	2	1	0	4	6	host	gene-PA1615
gene-PA2334	5	0	1	1	0	0	host	gene-PA2334
gene-PA3973	4	5	0	0	1	1	host	gene-PA3973
gene-PA5266	26	9	6	7	11	9	host	gene-PA5266
gene-PA2316	10	1	0	0	0	0	host	gene-PA2316
gene-PHIKZ110	2	2	195	201	399	437	phage	gene-PHIKZ110
gene-PA5424	4	4	1	0	3	1	host	gene-PA5424
gene-PA1313	8	5	0	1	0	1	host	gene-PA1313
gene-PA3483	9	13	1	0	0	0	host	gene-PA3483
gene-PA3475	2	8	0	0	0	0	host	pheC
gene-PA4061	8	8	0	0	2	3	host	gene-PA4061
gene-PA3637	37	85	10	14	6	10	host	pyrG
gene-PA3250	7	7	2	1	1	1	host	gene-PA3250
gene-PA0402	22	19	1	3	2	3	host	pyrB
gene-PA2770	4	9	1	0	0	0	host	gene-PA2770
gene-PA0026	17	4	0	1	0	0	host	plcB
gene-PA3158	14	55	51	53	40	34	host	wbpB
gene-PHIKZ018	0	1	1846	2352	688	725	phage	gene-PHIKZ018
gene-PA0777	6	5	0	0	1	0	host	gene-PA0777
gene-PA4019	2	10	0	0	0	0	host	gene-PA4019
gene-PA5108	1	9	2	2	1	2	host	gene-PA5108
gene-PHIKZ193	1	1	1946	1921	4987	4803	phage	gene-PHIKZ193
gene-PA4072	16	7	1	0	0	0	host	gene-PA4072
gene-PA1367	3	3	0	0	1	1	host	gene-PA1367
gene-PA4535	9	3	1	1	1	0	host	gene-PA4535
gene-PA0995	2	1	0	1	3	1	host	ogt
gene-PA4458	8	13	3	3	0	2	host	gene-PA4458
gene-PA0693	8	3	6	6	14	15	host	exbB2
gene-PA2232	5	8	1	0	0	2	host	pslB
gene-PA0771	13	18	1	1	1	1	host	era
gene-PA1249	15	8	0	1	1	0	host	aprA
gene-PA3979	12	31	0	0	1	0	host	gene-PA3979
gene-PA3387	4	6	1	2	0	0	host	rhlG
gene-PA3247	9	14	1	1	0	2	host	gene-PA3247
gene-PA3878	21	14	2	1	2	3	host	narX
gene-PA4776	10	3	2	2	1	0	host	pmrA
gene-PA0160	2	2	0	1	0	1	host	gene-PA0160
gene-PA4825	38	13	0	0	5	9	host	mgtA
gene-PA4774	17	21	0	0	1	2	host	gene-PA4774
gene-PA2853	387	3235	24	26	21	22	host	oprI
gene-PA0119	20	9	5	6	34	30	host	gene-PA0119
gene-PA5054	24	23	6	7	2	4	host	hslU
gene-PA1125	10	5	0	0	0	0	host	gene-PA1125
gene-PA2163	5	4	2	2	0	2	host	gene-PA2163
gene-PHIKZ226	1	0	920	918	577	567	phage	gene-PHIKZ226
gene-PA1348	2	2	0	1	1	1	host	gene-PA1348
gene-PA5348	15	35	1	1	6	6	host	gene-PA5348
gene-PA2961	5	7	0	1	2	2	host	holB
gene-PA2919	3	1	0	0	0	0	host	gene-PA2919
gene-PA5088	18	6	56	60	37	34	host	gene-PA5088
gene-PA0773	9	13	0	0	0	0	host	pdxJ
gene-PA5322	44	51	36	52	54	50	host	algC
gene-PA5038	21	34	9	6	12	10	host	aroB
gene-PA2411	3	0	0	0	0	0	host	gene-PA2411
gene-PA0454	34	23	0	0	1	1	host	gene-PA0454
gene-PA2384	1	1	1	1	2	3	host	gene-PA2384
gene-PA0972	26	71	393	366	357	330	host	tolB
gene-PA4994	18	5	0	1	0	1	host	gene-PA4994
gene-PA3411	2	1	1	0	0	0	host	gene-PA3411
gene-PA3403a	7	2	3	4	7	11	host	gene-PA3403a
gene-PA0347	14	9	0	0	1	0	host	glpQ
gene-PA2747a	2	8	0	0	0	0	host	gene-PA2747a
gene-PA5098	13	4	0	0	0	0	host	hutH
gene-PA4421.1	7970	23842	13862	29127	24176	57009	host	rnpB
gene-PA5250	11	20	5	6	11	8	host	gene-PA5250
gene-PA2391	1	3	0	0	1	0	host	opmQ
gene-PA2145	3	0	0	0	0	0	host	gene-PA2145
gene-PA2764	3	6	0	3	0	0	host	gene-PA2764
gene-PA0223	10	5	0	0	1	1	host	gene-PA0223
gene-PA1361	6	10	0	0	0	0	host	gene-PA1361
gene-PA4626	10	4	1	0	1	0	host	hprA
gene-PA1796.4	45	240	2	2	6	3	host	gene-PA1796.4
gene-PA0752	20	9	0	0	1	1	host	gene-PA0752
gene-PA1416	3	4	0	0	0	0	host	gene-PA1416
gene-PA2267	5	5	2	1	0	0	host	gene-PA2267
gene-PA4594	4	4	0	0	0	0	host	gene-PA4594
gene-PA3083	29	48	6	9	6	10	host	pepN
gene-PA0381	14	18	1	1	0	1	host	thiG
gene-PA0054	16	4	0	1	1	1	host	gene-PA0054
gene-PA4663	4	6	2	9	3	4	host	moeB
gene-PA5227.1	2269	14172	9	7	35	39	host	ssrS
gene-PA3168	34	109	40	58	81	58	host	gyrA
gene-PA1182	9	12	0	0	0	0	host	gene-PA1182
gene-PA2403	9	4	1	0	1	1	host	gene-PA2403
gene-PA2866	3	7	0	1	0	1	host	mttC
gene-PA4365	0	1	24	50	44	117	host	gene-PA4365
gene-PA1323	0	4	1	0	1	0	host	gene-PA1323
gene-PA2904	4	9	0	0	1	2	host	cobI
gene-PA1967	5	2	0	0	0	0	host	gene-PA1967
gene-PA3596	4	4	0	0	0	0	host	gene-PA3596
gene-PA1588	27	134	85	82	50	42	host	sucC
gene-PA1309	4	6	1	1	0	0	host	gene-PA1309
gene-PA3972	20	19	1	1	0	1	host	gene-PA3972
gene-PA3636	16	57	12	9	11	11	host	kdsA
gene-PA3360	9	6	0	0	0	0	host	gene-PA3360
gene-PA0628	10	6	5	3	3	4	host	gene-PA0628
gene-PA1904	9	2	0	1	0	0	host	phzF2
gene-PA4782	6	18	3	0	1	2	host	gene-PA4782
gene-PA2353	10	4	0	0	0	0	host	gene-PA2353
gene-PA2556	4	4	0	0	2	0	host	gene-PA2556
gene-PA4228	14	6	15	6	14	11	host	pchD
gene-PA1158	11	10	0	0	2	1	host	gene-PA1158
gene-PA3394	8	4	0	0	1	0	host	nosF
gene-PHIKZ015	2	2	8215	8221	5265	8223	phage	gene-PHIKZ015
gene-PA3179	16	38	0	0	0	1	host	gene-PA3179
gene-PA2085	1	1	0	0	0	0	host	gene-PA2085
gene-PA4304	4	5	0	2	2	3	host	rcpA
gene-PA0110	3	4	0	0	0	0	host	gene-PA0110
gene-PA4856	47	37	8	6	5	3	host	retS
gene-PA1545	2	8	7	6	11	11	host	gene-PA1545
gene-PA5267	8	1	3	5	2	1	host	hcpB
gene-PA5001	14	32	10	5	5	7	host	gene-PA5001
gene-PA5416	12	6	1	0	1	0	host	soxB
gene-PA5060	7	14	13	10	32	24	host	phaF
gene-PA4563	466	1811	10	11	6	8	host	rpsT
gene-PA3756	19	12	20	25	19	20	host	gene-PA3756
gene-PA3354	5	6	0	1	0	3	host	gene-PA3354
gene-PA4145	11	5	0	0	0	0	host	gene-PA4145
gene-PA3094	5	9	0	1	0	0	host	gene-PA3094
gene-PA4632	6	18	0	2	6	11	host	gene-PA4632
gene-PA1362	2	1	3	2	3	2	host	gene-PA1362
gene-PHIKZ090	2	1	1089	1011	77602	77795	phage	gene-PHIKZ090
gene-PA4199	18	6	0	0	0	0	host	gene-PA4199
gene-PA1635	1	0	0	0	0	0	host	kdpC
gene-PA1766	13	30	3	4	3	1	host	gene-PA1766
gene-PA3992	15	11	3	4	11	10	host	gene-PA3992
gene-PA0626	4	3	3	13	7	14	host	gene-PA0626
gene-PA3886a	2	2	0	0	0	0	host	gene-PA3886a
